,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5238円,135分,105.2%,23件
1,1000-1049,5336円,129分,105.5%,32件
2,1050-1099,4673円,123分,105.1%,41件
3,1100-1149,6156円,129分,106.3%,33件
4,1150-1199,6003円,125分,106.4%,66件
5,1200-1249,6815円,111分,108.2%,59件
6,1250-1299,6439円,112分,107.7%,65件
7,1300-1349,5219円,110分,106.3%,67件
8,1350-1399,6473円,105分,108.2%,83件
9,1400-1449,7550円,104分,109.7%,75件
10,1450-1499,6324円,106分,108%,73件
11,1500-1549,5970円,98分,108.2%,83件
12,1550-1599,6145円,97分,108.5%,78件
13,1600-1649,6669円,98分,109.1%,86件
14,1650-1699,7217円,90分,110.6%,73件
15,1700-1749,5683円,86分,108.8%,90件
16,1750-1799,6524円,87分,110%,81件
17,1800-1849,7552円,80分,112.6%,84件
18,1850-1899,7262円,77分,112.6%,96件
19,1900-1949,7957円,77分,113.7%,97件
20,1950-1999,5465円,72分,110.1%,79件
21,2000-2049,8099円,69分,115.6%,106件
22,2050-2099,8086円,67分,116%,112件
23,2100-2149,6206円,62分,113.3%,87件
24,2150-2199,7689円,59分,117.3%,90件
25,2200-2249,6920円,58分,115.9%,80件
26,2250-2299,6337円,54分,115.8%,85件
27,2300-2349,8075円,52分,120.9%,65件
28,2350-2399,7051円,46分,120.3%,71件
29,2400-2449,5616円,50分,115%,63件
30,2450-2499,8097円,42分,125.7%,61件
31,2500-2549,10053円,35分,138%,43件
32,2550-2599,9255円,39分,131.6%,49件
33,2600-2649,8721円,38分,130.3%,41件
34,2650-2699,9531円,36分,135%,49件
35,2700-2749,10353円,35分,139.5%,61件
36,2750-2799,11739円,31分,150.2%,42件
37,2800-2849,12143円,28分,157.1%,33件
38,2850-2899,13607円,27分,167.5%,48件
39,2900-2949,14460円,24分,180.3%,44件
