,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,7053円,126分,107.5%,23件
1,1150-1199,6245円,118分,107.1%,29件
2,1200-1249,9208円,125分,109.8%,28件
3,1250-1299,8460円,119分,109.5%,42件
4,1300-1349,8423円,108分,110.4%,38件
5,1350-1399,7675円,114分,109%,42件
6,1400-1449,6857円,105分,108.7%,51件
7,1450-1499,8558円,100分,111.4%,64件
8,1500-1549,9078円,104分,111.7%,43件
9,1550-1599,8322円,101分,110.9%,49件
10,1600-1649,6183円,95分,108.7%,50件
11,1650-1699,7152円,91分,110.5%,52件
12,1700-1749,8288円,89分,112.3%,61件
13,1750-1799,8341円,86分,113%,49件
14,1800-1849,5977円,83分,109.6%,58件
15,1850-1899,7923円,79分,113.3%,61件
16,1900-1949,6923円,72分,112.8%,42件
17,1950-1999,8282円,71分,115.6%,62件
18,2000-2049,9170円,71分,117.1%,62件
19,2050-2099,6025円,65分,112.3%,54件
20,2100-2149,8567円,62分,118.5%,67件
21,2150-2199,7524円,63分,116%,67件
22,2200-2249,6763円,54分,116.6%,61件
23,2250-2299,8072円,50分,121.4%,57件
24,2300-2349,8201円,50分,121.8%,58件
25,2350-2399,7252円,47分,120.7%,58件
26,2400-2449,8865円,43分,127.3%,40件
27,2450-2499,7179円,46分,120.7%,41件
28,2500-2549,7820円,45分,123.3%,47件
29,2550-2599,10436円,38分,136.2%,39件
30,2600-2649,10909円,33分,144.4%,25件
31,2650-2699,11164円,33分,144.7%,30件
32,2700-2749,10381円,35分,139.6%,29件
33,2750-2799,11643円,32分,149%,36件
34,2800-2849,12087円,30分,152.9%,35件
35,2850-2899,13782円,26分,171.9%,28件
36,2900-2949,14274円,22分,184.6%,18件
