,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,4648円,135分,104.6%,210件
1,850-899,3801円,135分,103.8%,229件
2,900-949,4608円,129分,104.8%,272件
3,950-999,3321円,133分,103.3%,277件
4,1000-1049,4450円,130分,104.6%,269件
5,1050-1099,5107円,124分,105.5%,311件
6,1100-1149,3788円,126分,104%,327件
7,1150-1199,4078円,121分,104.5%,360件
8,1200-1249,5398円,116分,106.2%,353件
9,1250-1299,5504円,118分,106.2%,351件
10,1300-1349,5060円,112分,106%,342件
11,1350-1399,5820円,105分,107.4%,343件
12,1400-1449,5378円,106分,106.8%,330件
13,1450-1499,5578円,105分,107.1%,334件
14,1500-1549,5457円,102分,107.1%,283件
15,1550-1599,4692円,100分,106.3%,273件
16,1600-1649,5403円,97分,107.4%,274件
17,1650-1699,5934円,93分,108.6%,286件
18,1700-1749,5863円,90分,108.7%,249件
19,1750-1799,5308円,88分,108%,255件
20,1800-1849,6226円,87分,109.6%,263件
21,1850-1899,6472円,80分,110.8%,223件
22,1900-1949,7004円,81分,111.5%,199件
23,1950-1999,6708円,74分,112.1%,216件
24,2000-2049,7948円,70分,115.2%,197件
25,2050-2099,5468円,69分,110.6%,173件
26,2100-2149,7600円,63分,116.1%,162件
27,2150-2199,6552円,59分,114.8%,179件
28,2200-2249,6923円,55分,116.7%,184件
29,2250-2299,8087円,50分,121.6%,164件
30,2300-2349,7795円,50分,120.9%,157件
31,2350-2399,7012円,48分,119.5%,143件
32,2400-2449,8632円,43分,126.5%,140件
33,2450-2499,7731円,46分,122.5%,140件
34,2500-2549,8651円,42分,127.2%,123件
35,2550-2599,9309円,41分,130%,130件
36,2600-2649,8987円,41分,129.6%,114件
37,2650-2699,10025円,36分,136.8%,120件
38,2700-2749,10906円,35分,141.3%,145件
39,2750-2799,11300円,32分,146.5%,124件
40,2800-2849,12243円,29分,155.4%,110件
41,2850-2899,13924円,26分,170.7%,107件
42,2900-2949,14091円,24分,176.9%,102件
