,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,751円,141分,100.7%,21件
1,750-799,2516円,123分,102.7%,29件
2,800-849,1532円,146分,101.4%,45件
3,850-899,5046円,128分,105.2%,41件
4,900-949,1405円,131分,101.4%,47件
5,950-999,2402円,135分,102.4%,52件
6,1000-1049,3120円,131分,103.2%,67件
7,1050-1099,2481円,120分,102.7%,70件
8,1100-1149,2293円,122分,102.5%,82件
9,1150-1199,3546円,122分,103.9%,96件
10,1200-1249,2584円,118分,102.9%,102件
11,1250-1299,4186円,108分,105.2%,101件
12,1300-1349,4003円,112分,104.8%,108件
13,1350-1399,3945円,106分,104.9%,101件
14,1400-1449,3577円,103分,104.6%,110件
15,1450-1499,2596円,103分,103.3%,131件
16,1500-1549,3365円,100分,104.5%,113件
17,1550-1599,3747円,96分,105.2%,144件
18,1600-1649,4245円,93分,106.1%,130件
19,1650-1699,4695円,93分,106.7%,138件
20,1700-1749,5227円,93分,107.5%,127件
21,1750-1799,4759円,86分,107.4%,113件
22,1800-1849,4332円,82分,107%,144件
23,1850-1899,4700円,78分,108.1%,139件
24,1900-1949,4045円,77分,107%,125件
25,1950-1999,6235円,73分,111.4%,126件
26,2000-2049,5031円,69分,109.7%,93件
27,2050-2099,3538円,69分,106.9%,98件
28,2100-2149,5464円,68分,110.8%,90件
29,2150-2199,6360円,62分,113.6%,91件
30,2200-2249,6242円,55分,115.2%,106件
31,2250-2299,6853円,52分,117.6%,87件
32,2300-2349,7002円,47分,119.8%,83件
33,2350-2399,6211円,47分,117.7%,86件
34,2400-2449,7176円,44分,121.6%,81件
35,2450-2499,6616円,43分,120.4%,64件
36,2500-2549,7096円,43分,121.8%,80件
37,2550-2599,7508円,43分,123.5%,76件
38,2600-2649,8243円,39分,128.4%,66件
39,2650-2699,9510円,37分,134.2%,60件
40,2700-2749,9373円,35分,136%,51件
41,2750-2799,10731円,31分,146.6%,54件
42,2800-2849,11433円,30分,150.9%,74件
43,2850-2899,11996円,26分,160.8%,63件
44,2900-2949,13647円,23分,179.9%,47件
