,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6383円,118分,107.2%,1247件
1,1250-1299,6705円,117分,107.6%,1223件
2,1300-1349,6024円,114分,107%,1209件
3,1350-1399,6069円,111分,107.3%,1112件
4,1400-1449,6218円,107分,107.7%,1061件
5,1450-1499,6658円,105分,108.4%,998件
6,1500-1549,5983円,103分,107.8%,1018件
7,1550-1599,6727円,100分,109%,1023件
8,1600-1649,6439円,97分,108.9%,1003件
9,1650-1699,6721円,93分,109.6%,943件
10,1700-1749,6820円,91分,110%,864件
11,1750-1799,7106円,90分,110.6%,913件
12,1800-1849,7393円,85分,111.6%,863件
13,1850-1899,7054円,82分,111.5%,847件
14,1900-1949,7561円,80分,112.6%,867件
15,1950-1999,7510円,77分,113%,846件
16,2000-2049,8063円,74分,114.6%,772件
17,2050-2099,7877円,68分,115.4%,802件
18,2100-2149,7518円,64分,115.7%,787件
19,2150-2199,7376円,59分,116.8%,723件
20,2200-2249,7983円,56分,119.1%,719件
21,2250-2299,8043円,53分,120.3%,712件
22,2300-2349,7840円,49分,121.2%,678件
23,2350-2399,7950円,47分,122.5%,694件
24,2400-2449,8549円,44分,125.7%,652件
25,2450-2499,8682円,43分,126.9%,636件
26,2500-2549,8818円,43分,127.5%,613件
27,2550-2599,9465円,41分,130.5%,567件
28,2600-2649,10186円,38分,135.3%,609件
29,2650-2699,10321円,37分,136.9%,555件
30,2700-2749,10783円,35分,141.6%,575件
31,2750-2799,11626円,33分,147.2%,522件
32,2800-2849,11310円,33分,145.2%,461件
