,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,769円,143分,100.7%,30件
1,950-999,4856円,118分,105.5%,28件
2,1000-1049,1368円,127分,101.4%,35件
3,1050-1099,1702円,132分,101.7%,29件
4,1100-1149,4142円,123分,104.5%,47件
5,1150-1199,2745円,115分,103.2%,46件
6,1200-1249,3878円,114分,104.5%,63件
7,1250-1299,3466円,113分,104.1%,60件
8,1300-1349,3506円,114分,104.1%,73件
9,1350-1399,3756円,109分,104.6%,65件
10,1400-1449,3915円,104分,105%,70件
11,1450-1499,3305円,99分,104.4%,64件
12,1500-1549,4027円,96分,105.6%,74件
13,1550-1599,2837円,98分,103.9%,86件
14,1600-1649,4128円,92分,106%,88件
15,1650-1699,4605円,91分,106.7%,107件
16,1700-1749,4530円,88分,106.8%,90件
17,1750-1799,5234円,88分,107.9%,94件
18,1800-1849,5720円,85分,109%,88件
19,1850-1899,5113円,80分,108.5%,75件
20,1900-1949,5297円,74分,109.5%,104件
21,1950-1999,5070円,74分,109.2%,95件
22,2000-2049,4756円,69分,109.2%,85件
23,2050-2099,6593円,63分,114%,80件
24,2100-2149,4791円,63分,110.2%,63件
25,2150-2199,4806円,61分,110.4%,75件
26,2200-2249,5354円,58分,112.4%,54件
27,2250-2299,4971円,55分,112%,54件
28,2300-2349,5972円,48分,116.7%,60件
29,2350-2399,7348円,44分,122.2%,62件
30,2400-2449,6468円,45分,119.2%,47件
31,2450-2499,5609円,46分,116.2%,49件
32,2500-2549,7831円,42分,125.1%,59件
33,2550-2599,7684円,40分,125.3%,47件
34,2600-2649,8136円,39分,127.7%,57件
35,2650-2699,8224円,40分,127.6%,54件
36,2700-2749,9484円,35分,136.4%,42件
37,2750-2799,10766円,32分,145%,39件
38,2800-2849,10772円,28分,150.5%,37件
39,2850-2899,12008円,24分,166.7%,36件
40,2900-2949,13079円,23分,174.4%,47件
