,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2738円,143分,102.6%,1587件
1,700-749,2604円,142分,102.5%,1605件
2,750-799,2974円,138分,102.9%,1489件
3,800-849,2765円,136分,102.7%,1523件
4,850-899,2872円,134分,102.9%,1523件
5,900-949,3414円,133分,103.4%,1537件
6,950-999,3079円,129分,103.2%,1360件
7,1000-1049,3526円,125分,103.7%,1601件
8,1050-1099,3775円,123分,104.1%,1630件
9,1100-1149,4017円,122分,104.4%,1550件
10,1150-1199,4315円,119分,104.8%,1489件
11,1200-1249,4463円,119分,105%,1423件
12,1250-1299,4068円,116分,104.7%,1452件
13,1300-1349,4317円,112分,105.1%,1328件
14,1350-1399,4313円,109分,105.3%,1259件
15,1400-1449,4931円,108分,106.1%,1208件
16,1450-1499,4315円,104分,105.5%,1218件
17,1500-1549,5027円,101分,106.6%,1210件
18,1550-1599,4764円,99分,106.4%,1188件
19,1600-1649,4969円,95分,107%,1108件
20,1650-1699,5111円,93分,107.3%,1054件
21,1700-1749,5712円,91分,108.4%,1097件
22,1750-1799,5761円,87分,108.9%,1046件
23,1800-1849,5773円,85分,109%,1026件
24,1850-1899,6010円,82分,109.8%,1046件
25,1900-1949,6050円,80分,110.1%,1014件
26,1950-1999,6403円,76分,111.2%,933件
27,2000-2049,6402円,71分,112%,969件
28,2050-2099,6073円,67分,112.1%,940件
29,2100-2149,6028円,62分,112.9%,870件
30,2150-2199,6844円,60分,115.2%,883件
31,2200-2249,6981円,57分,116.4%,863件
32,2250-2299,6786円,53分,117%,813件
33,2300-2349,6946円,50分,118.5%,825件
34,2350-2399,7585円,46分,121.8%,805件
35,2400-2449,7384円,45分,122.1%,773件
36,2450-2499,7717円,44分,123.5%,737件
37,2500-2549,8466円,42分,126.9%,702件
38,2550-2599,8674円,40分,128.7%,707件
39,2600-2649,8833円,39分,129.9%,654件
40,2650-2699,9499円,36分,134.8%,700件
41,2700-2749,10112円,35分,138.7%,634件
42,2750-2799,9911円,35分,137.6%,547件
