,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2814円,140分,102.7%,66件
1,800-849,4806円,130分,104.9%,72件
2,850-899,4468円,121分,104.9%,88件
3,900-949,2440円,127分,102.6%,123件
4,950-999,3753円,128分,103.9%,123件
5,1000-1049,3665円,124分,103.9%,125件
6,1050-1099,3256円,124分,103.5%,149件
7,1100-1149,2513円,125分,102.7%,154件
8,1150-1199,4514円,122分,105%,164件
9,1200-1249,5555円,115分,106.5%,171件
10,1250-1299,3583円,115分,104.2%,176件
11,1300-1349,3325円,111分,104%,223件
12,1350-1399,5214円,107分,106.5%,200件
13,1400-1449,5229円,110分,106.3%,206件
14,1450-1499,5414円,101分,107.1%,197件
15,1500-1549,6018円,95分,108.5%,208件
16,1550-1599,5952円,95分,108.3%,188件
17,1600-1649,5958円,97分,108.2%,190件
18,1650-1699,5800円,90分,108.6%,166件
19,1700-1749,5181円,87分,107.9%,158件
20,1750-1799,5829円,88分,108.8%,166件
21,1800-1849,5827円,80分,109.7%,152件
22,1850-1899,6209円,79分,110.4%,146件
23,1900-1949,6356円,75分,111.2%,160件
24,1950-1999,6161円,74分,111.1%,144件
25,2000-2049,7147円,69分,113.8%,123件
26,2050-2099,7858円,69分,115.1%,137件
27,2100-2149,6904円,63分,114.5%,119件
28,2150-2199,8865円,56分,120.9%,102件
29,2200-2249,6466円,57分,115.2%,94件
30,2250-2299,7281円,50分,119.4%,80件
31,2300-2349,6510円,47分,118.6%,109件
32,2350-2399,8487円,42分,127.2%,119件
33,2400-2449,8782円,39分,130%,91件
34,2450-2499,8872円,42分,128.5%,85件
35,2500-2549,8692円,42分,127.6%,77件
36,2550-2599,10151円,37分,136.2%,86件
37,2600-2649,9451円,37分,133.9%,80件
38,2650-2699,10423円,36分,138.9%,72件
39,2700-2749,10448円,34分,140.9%,75件
40,2750-2799,11113円,31分,147.6%,71件
41,2800-2849,11173円,28分,152.9%,67件
42,2850-2899,13068円,26分,166.7%,86件
43,2900-2949,13712円,21分,185.7%,63件
