,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2506円,143分,102.3%,539件
1,750-799,2229円,140分,102.1%,572件
2,800-849,3013円,136分,102.9%,565件
3,850-899,3005円,135分,103%,634件
4,900-949,2378円,135分,102.3%,642件
5,950-999,2856円,132分,102.9%,735件
6,1000-1049,3315円,127分,103.5%,743件
7,1050-1099,3314円,129分,103.4%,725件
8,1100-1149,3239円,123分,103.5%,722件
9,1150-1199,3644円,119分,104.1%,677件
10,1200-1249,3867円,119分,104.3%,645件
11,1250-1299,3802円,117分,104.3%,676件
12,1300-1349,4454円,111分,105.4%,623件
13,1350-1399,3909円,109分,104.8%,589件
14,1400-1449,3751円,109分,104.6%,583件
15,1450-1499,4361円,106分,105.5%,598件
16,1500-1549,4757円,101分,106.3%,542件
17,1550-1599,4883円,98分,106.6%,573件
18,1600-1649,4777円,98分,106.5%,544件
19,1650-1699,4547円,92分,106.6%,473件
20,1700-1749,5350円,91分,107.8%,444件
21,1750-1799,5537円,88分,108.4%,459件
22,1800-1849,6139円,84分,109.8%,393件
23,1850-1899,4970円,82分,108.1%,367件
24,1900-1949,6577円,78分,111.3%,357件
25,1950-1999,5612円,74分,110.1%,363件
26,2000-2049,5832円,71分,110.9%,367件
27,2050-2099,6266円,67分,112.6%,353件
28,2100-2149,6194円,65分,112.7%,329件
29,2150-2199,5820円,62分,112.6%,321件
30,2200-2249,6564円,57分,115.3%,300件
31,2250-2299,5903円,56分,114.1%,298件
32,2300-2349,6648円,52分,117.2%,246件
33,2350-2399,6640円,48分,118.3%,286件
34,2400-2449,7493円,45分,122.1%,266件
35,2450-2499,7729円,44分,123.7%,263件
36,2500-2549,7995円,43分,124.5%,309件
37,2550-2599,8024円,42分,125.3%,252件
38,2600-2649,8953円,39分,130.3%,228件
39,2650-2699,9843円,37分,135.2%,230件
40,2700-2749,10405円,35分,139.2%,221件
41,2750-2799,11110円,33分,145.2%,211件
42,2800-2849,11992円,29分,154.4%,187件
43,2850-2899,13436円,27分,166.7%,191件
44,2900-2949,14219円,23分,181%,168件
