,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,669円,149分,100.6%,15564件
1,450-499,957円,149分,100.9%,4805件
2,500-549,1459円,146分,101.3%,2549件
3,550-599,1622円,144分,101.5%,1735件
4,600-649,1486円,142分,101.4%,1456件
5,650-699,1249円,141分,101.2%,1208件
6,700-749,1914円,138分,101.8%,1157件
7,750-799,2121円,134分,102.1%,1125件
8,800-849,1924円,134分,101.9%,1143件
9,850-899,2259円,131分,102.3%,1021件
10,900-949,1884円,129分,101.9%,1009件
11,950-999,2389円,127分,102.5%,1077件
12,1000-1049,2732円,127分,102.9%,1071件
13,1050-1099,2673円,123分,102.9%,963件
14,1100-1149,2820円,118分,103.2%,1149件
15,1150-1199,3137円,117分,103.6%,1095件
16,1200-1249,3166円,115分,103.7%,1041件
17,1250-1299,4069円,112分,104.8%,1057件
18,1300-1349,4301円,111分,105.2%,997件
19,1350-1399,3767円,109分,104.6%,1014件
20,1400-1449,3813円,105分,104.8%,924件
21,1450-1499,4018円,101分,105.3%,889件
22,1500-1549,4691円,100分,106.2%,858件
23,1550-1599,3854円,97分,105.3%,860件
24,1600-1649,4738円,94分,106.7%,833件
25,1650-1699,4549円,91分,106.6%,836件
26,1700-1749,4820円,88分,107.3%,778件
27,1750-1799,5459円,85分,108.6%,736件
28,1800-1849,5735円,84分,109.1%,772件
29,1850-1899,5597円,80分,109.3%,707件
30,1900-1949,5594円,77分,109.7%,714件
31,1950-1999,5883円,75分,110.4%,711件
32,2000-2049,6227円,72分,111.5%,724件
33,2050-2099,6654円,68分,113%,649件
34,2100-2149,6466円,63分,113.7%,664件
35,2150-2199,6278円,58分,114.4%,633件
36,2200-2249,6625円,53分,116.8%,609件
37,2250-2299,7035円,50分,118.8%,595件
38,2300-2349,7002円,47分,119.7%,573件
39,2350-2399,7176円,44分,121.6%,573件
40,2400-2449,7334円,43分,122.6%,578件
41,2450-2499,8008円,41分,126.2%,545件
42,2500-2549,8038円,40分,126.8%,521件
43,2550-2599,8227円,40分,127.8%,513件
44,2600-2649,8715円,38分,130.2%,464件
45,2650-2699,9586円,35分,136%,499件
46,2700-2749,9863円,34分,139.1%,462件
47,2750-2799,10414円,31分,145.4%,474件
48,2800-2849,11292円,29分,152.3%,432件
49,2850-2899,10983円,29分,150.1%,381件
