,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,8925円,106分,111.3%,75件
1,1450-1499,9624円,103分,112.4%,62件
2,1500-1549,8011円,105分,110.2%,61件
3,1550-1599,6571円,95分,109.2%,64件
4,1600-1649,7270円,94分,110.3%,59件
5,1650-1699,8436円,95分,111.8%,72件
6,1700-1749,8674円,91分,112.7%,56件
7,1750-1799,6807円,84分,110.8%,73件
8,1800-1849,7506円,84分,111.9%,67件
9,1850-1899,7976円,77分,113.8%,58件
10,1900-1949,8252円,75分,114.7%,77件
11,1950-1999,9102円,75分,116.1%,79件
12,2000-2049,6663円,69分,112.9%,64件
13,2050-2099,8785円,67分,117.6%,81件
14,2100-2149,7963円,66分,116%,82件
15,2150-2199,6595円,59分,114.8%,69件
16,2200-2249,8173円,55分,119.6%,69件
17,2250-2299,7902円,56分,118.9%,67件
18,2300-2349,7700円,50分,120.4%,73件
19,2350-2399,8483円,46分,124.6%,48件
20,2400-2449,6943円,47分,119.5%,50件
21,2450-2499,7036円,48分,119.6%,54件
22,2500-2549,9156円,41分,129.7%,48件
23,2550-2599,10463円,36分,138.5%,29件
24,2600-2649,10763円,37分,139.2%,42件
25,2650-2699,9970円,36分,136.5%,36件
26,2700-2749,10892円,35分,141.4%,41件
27,2750-2799,11441円,34分,144.6%,48件
28,2800-2849,13281円,29分,161.2%,34件
29,2850-2899,13973円,27分,170%,25件
30,2900-2949,15178円,24分,182.7%,40件
