,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3037円,133分,103%,23件
1,1000-1049,3203円,127分,103.4%,32件
2,1050-1099,2646円,122分,102.9%,41件
3,1100-1149,3957円,127分,104.1%,33件
4,1150-1199,3894円,123分,104.2%,66件
5,1200-1249,4903円,109分,106%,59件
6,1250-1299,4535円,110分,105.5%,65件
7,1300-1349,3383円,108分,104.2%,67件
8,1350-1399,4659円,104分,106%,83件
9,1400-1449,5712円,102分,107.5%,75件
10,1450-1499,4524円,104分,105.8%,73件
11,1500-1549,4302円,96分,106%,83件
12,1550-1599,4472円,95分,106.3%,78件
13,1600-1649,4963円,96分,106.9%,86件
14,1650-1699,5620円,89分,108.4%,73件
15,1700-1749,4224円,85分,106.6%,90件
16,1750-1799,5022円,86分,107.8%,81件
17,1800-1849,6100円,79分,110.3%,84件
18,1850-1899,5868円,76分,110.3%,96件
19,1900-1949,6554円,76分,111.5%,97件
20,1950-1999,4257円,71分,107.9%,79件
21,2000-2049,6808円,68分,113.3%,106件
22,2050-2099,6828円,66分,113.8%,112件
23,2100-2149,5125円,61分,111.2%,87件
24,2150-2199,6606円,58分,115.1%,90件
25,2200-2249,5881円,57分,113.7%,80件
26,2250-2299,5398円,53分,113.6%,85件
27,2300-2349,7104円,51分,118.7%,65件
28,2350-2399,6220円,45分,118.2%,71件
29,2400-2449,4772円,49分,113%,63件
30,2450-2499,7267円,41分,123.5%,61件
31,2500-2549,9223円,35分,135.6%,43件
32,2550-2599,8424円,38分,129.3%,49件
33,2600-2649,7891円,38分,128%,41件
34,2650-2699,8701円,36分,132.7%,49件
35,2700-2749,9522円,34分,137.1%,61件
36,2750-2799,10909円,30分,147.8%,42件
37,2800-2849,11312円,28分,154.6%,33件
38,2850-2899,12777円,26分,165.1%,48件
39,2900-2949,13630円,23分,178.1%,44件
