,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4300円,131分,104.4%,1288件
1,950-999,4524円,132分,104.6%,1274件
2,1000-1049,4386円,128分,104.6%,1144件
3,1050-1099,4758円,123分,105.2%,1355件
4,1100-1149,4853円,121分,105.4%,1351件
5,1150-1199,5117円,119分,105.7%,1294件
6,1200-1249,5678円,117分,106.4%,1247件
7,1250-1299,5999円,116分,106.9%,1223件
8,1300-1349,5346円,114分,106.3%,1209件
9,1350-1399,5412円,110分,106.6%,1112件
10,1400-1449,5579円,107分,107%,1061件
11,1450-1499,6023円,105分,107.7%,998件
12,1500-1549,5374円,102分,107%,1018件
13,1550-1599,6121円,99分,108.2%,1023件
14,1600-1649,5859円,96分,108.1%,1003件
15,1650-1699,6159円,93分,108.9%,943件
16,1700-1749,6260円,91分,109.2%,864件
17,1750-1799,6556円,89分,109.8%,913件
18,1800-1849,6864円,84分,110.8%,863件
19,1850-1899,6546円,82分,110.7%,847件
20,1900-1949,7058円,79分,111.9%,867件
21,1950-1999,7024円,77分,112.2%,846件
22,2000-2049,7589円,73分,113.8%,772件
23,2050-2099,7436円,68分,114.6%,802件
24,2100-2149,7112円,64分,114.9%,787件
25,2150-2199,7001円,58分,116%,723件
26,2200-2249,7619円,55分,118.3%,719件
27,2250-2299,7697円,52分,119.6%,712件
28,2300-2349,7514円,49分,120.5%,678件
29,2350-2399,7638円,47分,121.8%,694件
30,2400-2449,8242円,44分,125%,652件
31,2450-2499,8377円,43分,126.1%,636件
32,2500-2549,8513円,42分,126.7%,613件
33,2550-2599,9160円,41分,129.7%,567件
34,2600-2649,9880円,38分,134.5%,609件
35,2650-2699,10016円,37分,136%,555件
36,2700-2749,10478円,34分,140.8%,575件
37,2750-2799,11320円,33分,146.3%,522件
38,2800-2849,11005円,33分,144.4%,461件
