,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1124円,150分,101%,2491件
1,500-549,1079円,150分,101%,2137件
2,550-599,1150円,148分,101%,1948件
3,600-649,1089円,147分,101%,1799件
4,650-699,1546円,142分,101.5%,1732件
5,700-749,1243円,143分,101.2%,1538件
6,750-799,1741円,140分,101.7%,1513件
7,800-849,2160円,137分,102.1%,1385件
8,850-899,2585円,134分,102.6%,1321件
9,900-949,2036円,132分,102.1%,2348件
10,950-999,2172円,131分,102.2%,1355件
11,1000-1049,2176円,127分,102.3%,1408件
12,1050-1099,2624円,126分,102.8%,1223件
13,1100-1149,2985円,123分,103.2%,1105件
14,1150-1199,2914円,120分,103.3%,1078件
15,1200-1249,2860円,119分,103.2%,1066件
16,1250-1299,2460円,116分,102.8%,966件
17,1300-1349,3364円,113分,104%,980件
18,1350-1399,4159円,111分,105%,879件
19,1400-1449,3508円,108分,104.3%,893件
20,1450-1499,3665円,104分,104.7%,910件
21,1500-1549,3750円,101分,104.9%,885件
22,1550-1599,3933円,98分,105.3%,901件
23,1600-1649,4768円,95分,106.7%,859件
24,1650-1699,4881円,93分,107%,841件
25,1700-1749,4573円,92分,106.7%,730件
26,1750-1799,5024円,87分,107.7%,778件
27,1800-1849,5242円,86分,108.1%,729件
28,1850-1899,4899円,81分,108.1%,709件
29,1900-1949,5300円,78分,109.1%,684件
30,1950-1999,5452円,75分,109.7%,675件
31,2000-2049,6048円,70分,111.6%,674件
32,2050-2099,5865円,67分,111.6%,658件
33,2100-2149,5287円,63分,111.2%,663件
34,2150-2199,5944円,61分,113.1%,615件
35,2200-2249,6079円,58分,114%,623件
36,2250-2299,6598円,54分,116.4%,645件
37,2300-2349,6180円,51分,116.2%,548件
38,2350-2399,6122円,48分,116.9%,571件
39,2400-2449,6892円,47分,119.6%,546件
40,2450-2499,7458円,44分,122.4%,542件
41,2500-2549,7949円,43分,124.5%,493件
42,2550-2599,7624円,42分,124.2%,519件
43,2600-2649,8735円,39分,129.6%,452件
44,2650-2699,9418円,38分,133.4%,460件
45,2700-2749,9979円,35分,138.5%,439件
46,2750-2799,10620円,33分,142.8%,389件
47,2800-2849,11794円,30分,153.2%,304件
48,2850-2899,12674円,26分,165.8%,276件
49,2900-2949,13053円,23分,176.3%,201件
