,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,5800円,103分,107.5%,1454件
1,1550-1599,5942円,101分,107.8%,1335件
2,1600-1649,5931円,97分,108.1%,1347件
3,1650-1699,6221円,96分,108.6%,1269件
4,1700-1749,5642円,93分,108.1%,1261件
5,1750-1799,6104円,89分,109.1%,1192件
6,1800-1849,6259円,85分,109.8%,1204件
7,1850-1899,6084円,82分,109.9%,1177件
8,1900-1949,6235円,79分,110.5%,1119件
9,1950-1999,6064円,74分,110.9%,1143件
10,2000-2049,6515円,72分,112%,1100件
11,2050-2099,6372円,70分,112.2%,1087件
12,2100-2149,6945円,66分,113.9%,1076件
13,2150-2199,6837円,63分,114.4%,988件
14,2200-2249,6540円,60分,114.6%,970件
15,2250-2299,6968円,57分,116.3%,960件
16,2300-2349,7312円,52分,118.7%,968件
17,2350-2399,7422円,50分,119.8%,885件
18,2400-2449,7581円,47分,121.4%,938件
19,2450-2499,8242円,46分,124.1%,844件
20,2500-2549,8627円,45分,125.7%,826件
21,2550-2599,9109円,43分,128.5%,786件
22,2600-2649,9681円,41分,131.3%,700件
23,2650-2699,10388円,38分,136.1%,584件
24,2700-2749,11059円,36分,141.1%,514件
25,2750-2799,11734円,33分,147.7%,397件
26,2800-2849,12778円,30分,156.6%,300件
27,2850-2899,13695円,27分,168.3%,266件
28,2900-2949,14763円,24分,181%,182件
