,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,3696円,146分,103.4%,92件
1,700-749,3603円,142分,103.4%,103件
2,750-799,3534円,133分,103.5%,131件
3,800-849,2561円,135分,102.5%,165件
4,850-899,4327円,132分,104.4%,172件
5,900-949,3722円,130分,103.8%,191件
6,950-999,3895円,127分,104.1%,223件
7,1000-1049,3413円,129分,103.5%,233件
8,1050-1099,4581円,127分,104.8%,226件
9,1100-1149,5282円,120分,105.8%,259件
10,1150-1199,3283円,124分,103.5%,261件
11,1200-1249,3474円,118分,103.9%,302件
12,1250-1299,5226円,115分,106.1%,293件
13,1300-1349,5347円,117分,106.1%,295件
14,1350-1399,5247円,108分,106.5%,289件
15,1400-1449,5752円,102分,107.5%,283件
16,1450-1499,5216円,103分,106.8%,275件
17,1500-1549,5615円,101分,107.4%,280件
18,1550-1599,5559円,98分,107.5%,237件
19,1600-1649,4570円,96分,106.4%,223件
20,1650-1699,5443円,93分,107.8%,233件
21,1700-1749,6173円,88分,109.4%,238件
22,1750-1799,6052円,86分,109.4%,208件
23,1800-1849,5772円,85分,109.1%,221件
24,1850-1899,6886円,82分,111.2%,229件
25,1900-1949,6581円,75分,111.7%,185件
26,1950-1999,7092円,77分,112.3%,175件
27,2000-2049,6404円,71分,112%,177件
28,2050-2099,8423円,66分,117.1%,160件
29,2100-2149,5602円,66分,111.4%,145件
30,2150-2199,8105円,60分,118.1%,131件
31,2200-2249,6462円,55分,115.7%,146件
32,2250-2299,7354円,50分,119.5%,162件
33,2300-2349,8294円,46分,124.2%,137件
34,2350-2399,7678円,46分,122.2%,128件
35,2400-2449,7492円,47分,121.4%,114件
36,2450-2499,8937円,42分,128.5%,118件
37,2500-2549,8573円,43分,126.9%,119件
38,2550-2599,9316円,40分,131.1%,105件
39,2600-2649,9587円,39分,132.4%,107件
40,2650-2699,9718円,38分,134.2%,100件
41,2700-2749,10141円,34分,139.6%,94件
42,2750-2799,11520円,32分,147.4%,125件
43,2800-2849,12186円,29分,156.7%,108件
44,2850-2899,12529円,26分,164.1%,83件
45,2900-2949,14597円,23分,185.1%,79件
