,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,6765円,123分,107.3%,538件
1,1150-1199,6743円,119分,107.6%,980件
2,1200-1249,6730円,116分,107.7%,533件
3,1250-1299,7271円,113分,108.6%,572件
4,1300-1349,7170円,113分,108.5%,526件
5,1350-1399,7506円,109分,109.2%,448件
6,1400-1449,6594円,108分,108.2%,444件
7,1450-1499,7545円,103分,109.7%,445件
8,1500-1549,7148円,103分,109.3%,399件
9,1550-1599,7646円,98分,110.4%,368件
10,1600-1649,8175円,96分,111.4%,352件
11,1650-1699,7507円,93分,110.8%,376件
12,1700-1749,8500円,90分,112.7%,411件
13,1750-1799,8271円,85分,113%,373件
14,1800-1849,7518円,86分,111.6%,358件
15,1850-1899,8798円,81分,114.5%,327件
16,1900-1949,9011円,79分,115.3%,312件
17,1950-1999,8263円,76分,114.5%,285件
18,2000-2049,9947円,72分,118.3%,332件
19,2050-2099,9781円,70分,118.6%,292件
20,2100-2149,9178円,64分,119.1%,295件
21,2150-2199,9283円,59分,121%,256件
22,2200-2249,9211円,55分,122.3%,272件
23,2250-2299,10160円,49分,127.9%,274件
24,2300-2349,9518円,47分,127.3%,254件
25,2350-2399,9527円,43分,129.3%,279件
26,2400-2449,9757円,42分,130.7%,252件
27,2450-2499,9550円,43分,129.9%,239件
28,2500-2549,10738円,39分,136.6%,253件
29,2550-2599,10560円,38分,136.6%,215件
30,2600-2649,10998円,37分,140%,248件
31,2650-2699,11447円,36分,142.9%,211件
32,2700-2749,11728円,34分,146%,201件
33,2750-2799,12559円,32分,151.7%,192件
34,2800-2849,12981円,29分,159.6%,215件
35,2850-2899,13233円,26分,167.6%,170件
36,2900-2949,14709円,24分,181.8%,156件
