,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1994円,147分,101.8%,544件
1,600-649,1610円,145分,101.5%,571件
2,650-699,1747円,144分,101.6%,639件
3,700-749,1511円,143分,101.4%,675件
4,750-799,2233円,138分,102.2%,685件
5,800-849,2290円,136分,102.2%,766件
6,850-899,1877円,135分,101.8%,770件
7,900-949,2024円,135分,102%,863件
8,950-999,2619円,129分,102.7%,889件
9,1000-1049,2448円,132分,102.5%,861件
10,1050-1099,2541円,126分,102.7%,861件
11,1100-1149,2959円,122分,103.2%,812件
12,1150-1199,3010円,122分,103.3%,748件
13,1200-1249,2872円,118分,103.2%,802件
14,1250-1299,3575円,114分,104.2%,745件
15,1300-1349,3357円,112分,104%,725件
16,1350-1399,2837円,111分,103.4%,688件
17,1400-1449,3432円,108分,104.2%,685件
18,1450-1499,3927円,104分,105%,651件
19,1500-1549,4127円,101分,105.5%,693件
20,1550-1599,4196円,100分,105.6%,640件
21,1600-1649,4090円,94分,105.8%,589件
22,1650-1699,4619円,93分,106.6%,537件
23,1700-1749,4992円,90分,107.4%,546件
24,1750-1799,5500円,86分,108.6%,474件
25,1800-1849,4410円,85分,106.9%,446件
26,1850-1899,5934円,81分,109.8%,429件
27,1900-1949,4896円,78分,108.4%,426件
28,1950-1999,5241円,74分,109.4%,436件
29,2000-2049,5703円,70分,110.9%,426件
30,2050-2099,5607円,68分,111.1%,396件
31,2100-2149,5264円,65分,110.8%,376件
32,2150-2199,6197円,60分,113.7%,363件
33,2200-2249,5488円,59分,112.3%,355件
34,2250-2299,6600円,55分,116.1%,312件
35,2300-2349,5668円,52分,114.5%,330件
36,2350-2399,6462円,48分,117.9%,315件
37,2400-2449,7024円,45分,120.6%,318件
38,2450-2499,7237円,45分,121.3%,376件
39,2500-2549,7355円,44分,122.4%,300件
40,2550-2599,8143円,42分,126.1%,274件
41,2600-2649,8929円,40分,130%,282件
42,2650-2699,9739円,37分,134.8%,271件
43,2700-2749,10099円,35分,138.5%,249件
44,2750-2799,11021円,32分,146.6%,236件
45,2800-2849,12215円,30分,154.1%,231件
46,2850-2899,13121円,26分,166.9%,238件
47,2900-2949,14154円,23分,181.9%,187件
