,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,2931円,134分,102.9%,2042件
1,950-999,3320円,131分,103.4%,1885件
2,1000-1049,3313円,128分,103.4%,1837件
3,1050-1099,2980円,127分,103.1%,1777件
4,1100-1149,3108円,124分,103.3%,1672件
5,1150-1199,3687円,121分,104.1%,1710件
6,1200-1249,4362円,119分,104.9%,1539件
7,1250-1299,3714円,117分,104.2%,1573件
8,1300-1349,4278円,113分,105.1%,1592件
9,1350-1399,3712円,111分,104.5%,1507件
10,1400-1449,4101円,109分,105%,1543件
11,1450-1499,4740円,105分,106%,1458件
12,1500-1549,4709円,102分,106.1%,1454件
13,1550-1599,4873円,100分,106.5%,1335件
14,1600-1649,4900円,96分,106.8%,1347件
15,1650-1699,5195円,95分,107.3%,1269件
16,1700-1749,4667円,92分,106.8%,1261件
17,1750-1799,5152円,88分,107.8%,1192件
18,1800-1849,5342円,85分,108.4%,1204件
19,1850-1899,5211円,82分,108.5%,1177件
20,1900-1949,5387円,78分,109.2%,1119件
21,1950-1999,5270円,74分,109.6%,1143件
22,2000-2049,5737円,72分,110.7%,1100件
23,2050-2099,5625円,69分,110.9%,1087件
24,2100-2149,6212円,66分,112.6%,1076件
25,2150-2199,6134円,63分,113%,988件
26,2200-2249,5886円,59分,113.3%,970件
27,2250-2299,6337円,57分,114.9%,960件
28,2300-2349,6722円,52分,117.4%,968件
29,2350-2399,6854円,49分,118.5%,885件
30,2400-2449,7021円,47分,120%,938件
31,2450-2499,7682円,45分,122.7%,844件
32,2500-2549,8067円,44分,124.3%,826件
33,2550-2599,8549円,42分,127%,786件
34,2600-2649,9121円,41分,129.8%,700件
35,2650-2699,9828円,38分,134.6%,584件
36,2700-2749,10499円,35分,139.5%,514件
37,2750-2799,11174円,32分,146.1%,397件
38,2800-2849,12218円,30分,155%,300件
39,2850-2899,13135円,26分,166.8%,266件
40,2900-2949,14202円,24分,179.6%,182件
