,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,4754円,134分,104.7%,964件
1,900-949,5147円,130分,105.3%,868件
2,950-999,4799円,129分,104.9%,845件
3,1000-1049,5334円,127分,105.6%,917件
4,1050-1099,6005円,127分,106.3%,903件
5,1100-1149,5401円,122分,105.9%,795件
6,1150-1199,5417円,118分,106.1%,949件
7,1200-1249,5741円,116分,106.6%,919件
8,1250-1299,5919円,115分,106.9%,861件
9,1300-1349,6774円,111分,108.1%,869件
10,1350-1399,7038円,110分,108.5%,826件
11,1400-1449,6434円,108分,108%,866件
12,1450-1499,6576円,104分,108.4%,790件
13,1500-1549,6308円,99分,108.5%,726件
14,1550-1599,7205円,99分,109.7%,706件
15,1600-1649,6222円,95分,108.7%,715件
16,1650-1699,6968円,93分,110%,699件
17,1700-1749,6854円,89分,110.2%,712件
18,1750-1799,7320円,86分,111.3%,645件
19,1800-1849,7788円,84分,112.4%,602件
20,1850-1899,7864円,82分,112.8%,633件
21,1900-1949,8000円,80分,113.4%,594件
22,1950-1999,7759円,75分,113.8%,590件
23,2000-2049,8010円,73分,114.5%,603件
24,2050-2099,8498円,69分,116.3%,605件
25,2100-2149,8781円,66分,117.8%,529件
26,2150-2199,8564円,60分,119%,561件
27,2200-2249,7995円,54分,119.6%,523件
28,2250-2299,8438円,49分,123%,510件
29,2300-2349,8804円,47分,125.1%,493件
30,2350-2399,8594円,45分,125.7%,477件
31,2400-2449,8668円,43分,127.2%,475件
32,2450-2499,8921円,42分,128.5%,483件
33,2500-2549,9669円,39分,133%,447件
34,2550-2599,9921円,38分,134.4%,447件
35,2600-2649,10029円,38分,135.1%,436件
36,2650-2699,10485円,37分,138%,401件
37,2700-2749,11483円,34分,145.6%,418件
38,2750-2799,11683円,32分,149.4%,395件
39,2800-2849,12142円,28分,156.9%,382件
40,2850-2899,13070円,26分,165.8%,357件
41,2900-2949,12975円,27分,164%,319件
