,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2950円,150分,102.6%,52件
1,800-849,5850円,133分,105.9%,50件
2,850-899,3076円,135分,103%,54件
3,900-949,3761円,136分,103.7%,61件
4,950-999,3834円,131分,103.9%,79件
5,1000-1049,4014円,127分,104.2%,82件
6,1050-1099,3638円,128分,103.8%,101件
7,1100-1149,4942円,129分,105.1%,116件
8,1150-1199,4323円,122分,104.7%,122件
9,1200-1249,5255円,112分,106.2%,130件
10,1250-1299,5352円,116分,106.2%,135件
11,1300-1349,5354円,108分,106.6%,127件
12,1350-1399,4822円,109分,105.9%,135件
13,1400-1449,3430円,107分,104.3%,154件
14,1450-1499,4330円,104分,105.5%,138件
15,1500-1549,5087円,100分,106.8%,173件
16,1550-1599,5175円,97分,107.1%,152件
17,1600-1649,5806円,97分,108%,166件
18,1650-1699,6455円,95分,109%,161件
19,1700-1749,5930円,90分,108.8%,139件
20,1750-1799,5007円,86分,107.7%,165件
21,1800-1849,5696円,81分,109.4%,173件
22,1850-1899,5310円,80分,108.9%,155件
23,1900-1949,6742円,77分,111.7%,147件
24,1950-1999,5991円,74分,110.8%,119件
25,2000-2049,4532円,73分,108.3%,123件
26,2050-2099,6568円,69分,112.7%,123件
27,2100-2149,6768円,66分,113.6%,109件
28,2150-2199,6866円,59分,115.5%,132件
29,2200-2249,6753円,57分,115.8%,104件
30,2250-2299,7377円,51分,119.2%,103件
31,2300-2349,6771円,51分,117.6%,111件
32,2350-2399,7483円,47分,121.4%,98件
33,2400-2449,7651円,46分,122.4%,82件
34,2450-2499,7564円,45分,122.4%,95件
35,2500-2549,8125円,43分,125.1%,94件
36,2550-2599,7794円,42分,124.8%,80件
37,2600-2649,9566円,39分,133.1%,75件
38,2650-2699,9742円,37分,134.7%,66件
39,2700-2749,10746円,33分,142.8%,68件
40,2750-2799,11426円,34分,145.2%,93件
41,2800-2849,11845円,30分,153%,76件
42,2850-2899,13288円,27分,166.1%,61件
43,2900-2949,14507円,24分,182.2%,60件
