,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3457円,127分,103.6%,4653件
1,1000-1049,3705円,124分,104%,4441件
2,1050-1099,3928円,121分,104.3%,4329件
3,1100-1149,4027円,120分,104.5%,4157件
4,1150-1199,4355円,117分,105%,4100件
5,1200-1249,4183円,114分,104.9%,4064件
6,1250-1299,4130円,113分,104.9%,3954件
7,1300-1349,4348円,109分,105.3%,3805件
8,1350-1399,4571円,108分,105.7%,3801件
9,1400-1449,4944円,106分,106.2%,3716件
10,1450-1499,4879円,102分,106.4%,3647件
11,1500-1549,5047円,100分,106.7%,3522件
12,1550-1599,5090円,97分,107%,3467件
13,1600-1649,5070円,94分,107.2%,3373件
14,1650-1699,5254円,92分,107.6%,3216件
15,1700-1749,5031円,89分,107.5%,3276件
16,1750-1799,5484円,85分,108.6%,3225件
17,1800-1849,5229円,82分,108.5%,2984件
18,1850-1899,5915円,79分,110%,3048件
19,1900-1949,5962円,76分,110.4%,2970件
20,1950-1999,5765円,74分,110.4%,2867件
21,2000-2049,5855円,71分,111%,2784件
22,2050-2099,6022円,68分,111.9%,2706件
23,2100-2149,6076円,64分,112.6%,2647件
24,2150-2199,6490円,61分,114.3%,2543件
25,2200-2249,6758円,57分,115.8%,2522件
26,2250-2299,6666円,55分,116.2%,2456件
27,2300-2349,7004円,51分,118.3%,2365件
28,2350-2399,7152円,48分,119.8%,2424件
29,2400-2449,7458円,46分,121.6%,2266件
30,2450-2499,7473円,45分,122.2%,1926件
