,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,5739円,102分,107.5%,1619件
1,1550-1599,5998円,100分,108%,1562件
2,1600-1649,6564円,98分,108.9%,1620件
3,1650-1699,6525円,94分,109.3%,1498件
4,1700-1749,6535円,92分,109.5%,1512件
5,1750-1799,6624円,89分,109.9%,1508件
6,1800-1849,6304円,88分,109.6%,1416件
7,1850-1899,6891円,84分,111%,1354件
8,1900-1949,6584円,79分,111.1%,1405件
9,1950-1999,6689円,75分,111.9%,1331件
10,2000-2049,6403円,71分,112%,1275件
11,2050-2099,7005円,68分,113.7%,1275件
12,2100-2149,7431円,65分,115.2%,1230件
13,2150-2199,7038円,62分,115.2%,1191件
14,2200-2249,7172円,59分,116.3%,1193件
15,2250-2299,7325円,55分,117.7%,1180件
16,2300-2349,7526円,52分,119.4%,1143件
17,2350-2399,7478円,49分,120.3%,1047件
18,2400-2449,8215円,46分,124%,1064件
19,2450-2499,8183円,45分,124.1%,1024件
20,2500-2549,8553円,44分,125.8%,986件
21,2550-2599,8983円,42分,128.7%,1018件
22,2600-2649,9564円,40分,131.8%,949件
23,2650-2699,9694円,40分,132.4%,808件
