,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3946円,135分,103.9%,229件
1,900-949,4750円,129分,104.9%,272件
2,950-999,3462円,133分,103.5%,277件
3,1000-1049,4593円,130分,104.7%,269件
4,1050-1099,5246円,124分,105.6%,311件
5,1100-1149,3924円,126分,104.2%,327件
6,1150-1199,4210円,121分,104.7%,360件
7,1200-1249,5528円,116分,106.4%,353件
8,1250-1299,5639円,118分,106.3%,351件
9,1300-1349,5185円,112分,106.2%,342件
10,1350-1399,5940円,105分,107.5%,343件
11,1400-1449,5497円,106分,106.9%,330件
12,1450-1499,5696円,105分,107.2%,334件
13,1500-1549,5572円,102分,107.3%,283件
14,1550-1599,4801円,100分,106.4%,273件
15,1600-1649,5512円,97分,107.6%,274件
16,1650-1699,6041円,93分,108.7%,286件
17,1700-1749,5966円,90分,108.8%,249件
18,1750-1799,5406円,88分,108.2%,255件
19,1800-1849,6327円,87分,109.7%,263件
20,1850-1899,6566円,80分,111%,223件
21,1900-1949,7102円,81分,111.7%,199件
22,1950-1999,6794円,74分,112.3%,216件
23,2000-2049,8034円,70分,115.3%,197件
24,2050-2099,5545円,69分,110.7%,173件
25,2100-2149,7677円,63分,116.2%,162件
26,2150-2199,6622円,59分,114.9%,179件
27,2200-2249,6989円,55分,116.8%,184件
28,2250-2299,8151円,50分,121.7%,164件
29,2300-2349,7856円,50分,121%,157件
30,2350-2399,7070円,48分,119.7%,143件
31,2400-2449,8689円,43分,126.6%,140件
32,2450-2499,7788円,46分,122.6%,140件
33,2500-2549,8709円,42分,127.4%,123件
34,2550-2599,9366円,41分,130.1%,130件
35,2600-2649,9044円,41分,129.7%,114件
36,2650-2699,10082円,36分,136.9%,120件
37,2700-2749,10963円,35分,141.5%,145件
38,2750-2799,11357円,32分,146.6%,124件
39,2800-2849,12300円,29分,155.6%,110件
40,2850-2899,13981円,26分,170.8%,107件
41,2900-2949,14148円,24分,177.1%,102件
