,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,6554円,120分,107.3%,21件
1,1000-1049,7735円,122分,108.4%,23件
2,1050-1099,3753円,113分,104.4%,28件
3,1100-1149,6893円,124分,107.4%,32件
4,1150-1199,5783円,109分,107.1%,41件
5,1200-1249,8557円,106分,110.7%,33件
6,1250-1299,6712円,110分,108.1%,43件
7,1300-1349,3723円,106分,104.7%,38件
8,1350-1399,7062円,101分,109.4%,46件
9,1400-1449,6670円,97分,109.1%,48件
10,1450-1499,7564円,100分,110.1%,64件
11,1500-1549,7448円,102分,109.8%,63件
12,1550-1599,6866円,101分,109.1%,60件
13,1600-1649,6660円,93分,109.6%,73件
14,1650-1699,6503円,93分,109.3%,75件
15,1700-1749,7867円,85分,112.3%,72件
16,1750-1799,8069円,83分,113%,62件
17,1800-1849,6983円,89分,110.5%,64件
18,1850-1899,8340円,78分,114.3%,57件
19,1900-1949,7307円,81分,112.1%,69件
20,1950-1999,8759円,73分,116%,70件
21,2000-2049,7446円,69分,114.4%,61件
22,2050-2099,8803円,64分,118.4%,53件
23,2100-2149,9761円,67分,119.5%,68件
24,2150-2199,7618円,59分,117.2%,48件
25,2200-2249,6470円,57分,115%,53件
26,2250-2299,8794円,50分,123.6%,52件
27,2300-2349,10681円,41分,134.9%,53件
28,2350-2399,7879円,43分,124.5%,38件
29,2400-2449,9460円,39分,131.9%,40件
30,2450-2499,10183円,35分,138.6%,35件
31,2500-2549,9846円,39分,133.4%,34件
32,2550-2599,10332円,34分,140.5%,43件
33,2600-2649,10894円,35分,141.7%,44件
34,2650-2699,11284円,33分,145.1%,43件
35,2700-2749,10945円,35分,141.4%,29件
36,2750-2799,11708円,31分,150.3%,33件
37,2800-2849,12167円,29分,156.5%,38件
38,2850-2899,12591円,25分,166.8%,33件
39,2900-2949,13310円,22分,181.3%,19件
