,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5618円,109分,106.9%,1449件
1,1450-1499,6293円,105分,108%,1460件
2,1500-1549,5928円,103分,107.6%,1445件
3,1550-1599,5989円,99分,108%,1348件
4,1600-1649,6102円,98分,108.3%,1284件
5,1650-1699,6581円,96分,109.2%,1324件
6,1700-1749,6709円,91分,109.8%,1254件
7,1750-1799,6770円,89分,110.1%,1272件
8,1800-1849,6930円,87分,110.7%,1245件
9,1850-1899,6810円,84分,110.8%,1188件
10,1900-1949,7332円,80分,112.2%,1139件
11,1950-1999,7213円,76分,112.7%,1180件
12,2000-2049,6860円,72分,112.8%,1112件
13,2050-2099,6760円,67分,113.4%,1071件
14,2100-2149,7402円,64分,115.4%,1049件
15,2150-2199,7478円,61分,116.2%,1005件
16,2200-2249,7324円,58分,116.9%,977件
17,2250-2299,7429円,54分,118.2%,988件
18,2300-2349,7658円,51分,120.1%,967件
19,2350-2399,7732円,48分,121.6%,940件
20,2400-2449,7882円,46分,122.6%,877件
21,2450-2499,8597円,44分,126%,873件
22,2500-2549,8690円,43分,126.8%,852件
23,2550-2599,9070円,42分,128.8%,810件
24,2600-2649,9617円,39分,132.6%,847件
25,2650-2699,10177円,38分,135.8%,779件
26,2700-2749,10138円,38分,135.9%,655件
