,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,9668円,114分,111.3%,229件
1,1250-1299,9656円,110分,111.7%,209件
2,1300-1349,9283円,112分,111.1%,242件
3,1350-1399,9626円,103分,112.4%,247件
4,1400-1449,10190円,106分,112.8%,289件
5,1450-1499,9884円,105分,112.6%,220件
6,1500-1549,9103円,97分,112.5%,239件
7,1550-1599,10600円,98分,114.5%,176件
8,1600-1649,10493円,93分,115.1%,192件
9,1650-1699,11315円,92分,116.5%,158件
10,1700-1749,9747円,86分,115.2%,156件
11,1750-1799,11347円,86分,117.5%,165件
12,1800-1849,11055円,84分,117.6%,134件
13,1850-1899,10341円,80分,117.3%,147件
14,1900-1949,12166円,73分,122.1%,162件
15,1950-1999,10804円,73分,119.6%,170件
16,2000-2049,10839円,71分,120.4%,152件
17,2050-2099,12125円,68分,123.7%,124件
18,2100-2149,11096円,64分,123.2%,132件
19,2150-2199,12564円,61分,127.5%,115件
20,2200-2249,12281円,58分,128%,130件
21,2250-2299,11518円,53分,129%,115件
22,2300-2349,11715円,47分,133.4%,118件
23,2350-2399,11606円,40分,139.2%,118件
24,2400-2449,11247円,37分,140.1%,119件
25,2450-2499,11981円,36分,144.1%,89件
26,2500-2549,13077円,34分,151.4%,97件
27,2550-2599,13205円,33分,153%,90件
28,2600-2649,12223円,34分,147.7%,85件
29,2650-2699,13385円,31分,157.4%,74件
30,2700-2749,14658円,30分,165.1%,87件
31,2750-2799,14710円,29分,166.6%,78件
32,2800-2849,14577円,29分,168%,80件
33,2850-2899,15181円,24分,184.6%,70件
34,2900-2949,15385円,23分,187.7%,75件
