,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,8061円,109分,109.8%,327件
1,1450-1499,7643円,104分,109.8%,329件
2,1500-1549,7815円,103分,110.1%,288件
3,1550-1599,7279円,96分,110.1%,280件
4,1600-1649,8800円,95分,112.3%,285件
5,1650-1699,8250円,92分,111.9%,230件
6,1700-1749,8302円,91分,112.2%,256件
7,1750-1799,9281円,87分,114.3%,278件
8,1800-1849,8337円,84分,113.3%,272件
9,1850-1899,8288円,84分,113.2%,261件
10,1900-1949,8727円,80分,114.5%,199件
11,1950-1999,8594円,75分,115.3%,214件
12,2000-2049,9473円,71分,117.8%,202件
13,2050-2099,10006円,69分,119.4%,207件
14,2100-2149,8732円,65分,117.9%,203件
15,2150-2199,9351円,61分,120.4%,196件
16,2200-2249,9324円,54分,122.9%,191件
17,2250-2299,9197円,50分,124.5%,201件
18,2300-2349,9087円,46分,126.3%,179件
19,2350-2399,10148円,43分,131.5%,176件
20,2400-2449,10058円,42分,131.8%,158件
21,2450-2499,9559円,42分,130.4%,154件
22,2500-2549,10954円,39分,137.8%,142件
23,2550-2599,10869円,40分,136.1%,144件
24,2600-2649,11679円,38分,141%,138件
25,2650-2699,11803円,38分,142%,136件
26,2700-2749,11954円,34分,146.8%,132件
27,2750-2799,12365円,33分,150.6%,134件
28,2800-2849,13250円,31分,157.7%,112件
29,2850-2899,14058円,27分,169.3%,100件
30,2900-2949,14950円,24分,181.7%,122件
