,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,163円,154分,100.1%,207件
1,350-399,-294円,151分,99.7%,276件
2,400-449,-704円,156分,99.4%,334件
3,450-499,11円,145分,100%,419件
4,500-549,-930円,147分,99.2%,495件
5,550-599,651円,146分,100.6%,544件
6,600-649,295円,144分,100.3%,571件
7,650-699,435円,143分,100.4%,639件
8,700-749,224円,142分,100.2%,675件
9,750-799,959円,137分,100.9%,685件
10,800-849,1041円,135分,101%,766件
11,850-899,646円,134分,100.6%,770件
12,900-949,796円,133分,100.8%,863件
13,950-999,1434円,128分,101.5%,889件
14,1000-1049,1230円,131分,101.3%,861件
15,1050-1099,1385円,125分,101.5%,861件
16,1100-1149,1823円,121分,102%,812件
17,1150-1199,1869円,121分,102.1%,748件
18,1200-1249,1778円,117分,102%,802件
19,1250-1299,2495円,113分,102.9%,745件
20,1300-1349,2317円,111分,102.8%,725件
21,1350-1399,1817円,110分,102.2%,688件
22,1400-1449,2424円,107分,103%,685件
23,1450-1499,2941円,103分,103.8%,651件
24,1500-1549,3162円,100分,104.2%,693件
25,1550-1599,3241円,99分,104.3%,640件
26,1600-1649,3198円,94分,104.6%,589件
27,1650-1699,3718円,93分,105.4%,537件
28,1700-1749,4112円,90分,106.1%,546件
29,1750-1799,4657円,85分,107.3%,474件
30,1800-1849,3603円,84分,105.7%,446件
31,1850-1899,5122円,80分,108.5%,429件
32,1900-1949,4144円,77分,107.2%,426件
33,1950-1999,4521円,73分,108.2%,436件
34,2000-2049,5006円,69分,109.7%,426件
35,2050-2099,4944円,67分,109.9%,396件
36,2100-2149,4633円,64分,109.6%,376件
37,2150-2199,5588円,60分,112.5%,363件
38,2200-2249,4917円,59分,111.2%,355件
39,2250-2299,6043円,54分,114.8%,312件
40,2300-2349,5152円,52分,113.3%,330件
41,2350-2399,5966円,48分,116.7%,315件
42,2400-2449,6533円,45分,119.4%,318件
43,2450-2499,6748円,45分,120%,376件
44,2500-2549,6866円,43分,121.1%,300件
45,2550-2599,7654円,41分,124.8%,274件
46,2600-2649,8440円,39分,128.7%,282件
47,2650-2699,9250円,37分,133.4%,271件
48,2700-2749,9610円,35分,137.1%,249件
49,2750-2799,10532円,31分,145.2%,236件
50,2800-2849,11726円,30分,152.7%,231件
51,2850-2899,12632円,26分,165.5%,238件
52,2900-2949,13665円,23分,180.5%,187件
