,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-446円,154分,99.6%,5603件
1,300-349,-363円,153分,99.7%,5503件
2,350-399,-207円,150分,99.8%,5292件
3,400-449,-242円,148分,99.8%,5209件
4,450-499,151円,145分,100.1%,5105件
5,500-549,256円,144分,100.2%,5014件
6,550-599,432円,141分,100.4%,5000件
7,600-649,550円,140分,100.5%,4883件
8,650-699,706円,139分,100.7%,4739件
9,700-749,548円,136分,100.5%,5136件
10,750-799,1095円,134分,101.1%,5425件
11,800-849,1085円,131分,101.1%,5057件
12,850-899,1446円,129分,101.5%,5010件
13,900-949,1465円,127分,101.5%,4745件
14,950-999,1375円,125分,101.5%,4653件
15,1000-1049,1655円,122分,101.8%,4441件
16,1050-1099,1918円,119分,102.1%,4329件
17,1100-1149,2027円,119分,102.3%,4157件
18,1150-1199,2392円,115分,102.8%,4100件
19,1200-1249,2274円,113分,102.7%,4064件
20,1250-1299,2247円,111分,102.7%,3954件
21,1300-1349,2521円,108分,103.1%,3805件
22,1350-1399,2754円,106分,103.5%,3801件
23,1400-1449,3140円,104分,104%,3716件
24,1450-1499,3148円,101分,104.2%,3647件
25,1500-1549,3331円,99分,104.5%,3522件
26,1550-1599,3430円,96分,104.8%,3467件
27,1600-1649,3460円,93分,105%,3373件
28,1650-1699,3670円,91分,105.4%,3216件
29,1700-1749,3510円,88分,105.3%,3276件
30,1750-1799,4005円,84分,106.3%,3225件
31,1800-1849,3817円,81分,106.3%,2984件
32,1850-1899,4526円,78分,107.8%,3048件
33,1900-1949,4617円,75分,108.2%,2970件
34,1950-1999,4476円,72分,108.2%,2867件
35,2000-2049,4608円,70分,108.8%,2784件
36,2050-2099,4819円,67分,109.6%,2706件
37,2100-2149,4929円,63分,110.4%,2647件
38,2150-2199,5394円,60分,112.1%,2543件
39,2200-2249,5709円,56分,113.5%,2522件
40,2250-2299,5659円,54分,114%,2456件
41,2300-2349,6044円,50分,116.1%,2365件
42,2350-2399,6234円,47分,117.6%,2424件
43,2400-2449,6565円,45分,119.4%,2266件
44,2450-2499,6583円,44分,119.9%,1926件
