,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6207円,106分,107.8%,1168件
1,1500-1549,6199円,104分,107.9%,1192件
2,1550-1599,6294円,102分,108.2%,1206件
3,1600-1649,6027円,97分,108.3%,1112件
4,1650-1699,6436円,93分,109.2%,1160件
5,1700-1749,6525円,91分,109.6%,1045件
6,1750-1799,7160円,88分,110.9%,1053件
7,1800-1849,6388円,84分,110.2%,1044件
8,1850-1899,6657円,82分,110.9%,949件
9,1900-1949,6590円,78分,111.3%,984件
10,1950-1999,6584円,77分,111.4%,939件
11,2000-2049,7024円,73分,112.9%,909件
12,2050-2099,7543円,69分,114.5%,850件
13,2100-2149,7252円,66分,114.6%,886件
14,2150-2199,7568円,63分,116%,791件
15,2200-2249,7074円,60分,115.7%,773件
16,2250-2299,7341円,56分,117.4%,717件
17,2300-2349,7738円,51分,120.1%,733件
18,2350-2399,7531円,49分,120.6%,717件
19,2400-2449,7849円,47分,122.1%,676件
20,2450-2499,8727円,45分,125.9%,734件
21,2500-2549,9213円,43分,128.6%,688件
22,2550-2599,9128円,42分,129.1%,676件
23,2600-2649,10008円,40分,133.5%,600件
24,2650-2699,10468円,38分,136.7%,592件
25,2700-2749,11249円,35分,142.3%,530件
26,2750-2799,11877円,34分,147.2%,482件
27,2800-2849,12893円,30分,156.7%,420件
28,2850-2899,13605円,27分,167.3%,364件
29,2900-2949,14542円,24分,179.7%,278件
