,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4230円,132分,104.3%,403件
1,950-999,4330円,130分,104.4%,439件
2,1000-1049,3508円,130分,103.6%,464件
3,1050-1099,3532円,127分,103.7%,508件
4,1100-1149,4543円,121分,105%,503件
5,1150-1199,4701円,125分,105%,501件
6,1200-1249,4581円,118分,105.2%,509件
7,1250-1299,5167円,113分,106.1%,490件
8,1300-1349,5012円,113分,105.9%,460件
9,1350-1399,4866円,112分,105.8%,470件
10,1400-1449,5523円,107分,106.9%,424件
11,1450-1499,4515円,105分,105.7%,391件
12,1500-1549,5379円,102分,107%,411件
13,1550-1599,5416円,100分,107.2%,418件
14,1600-1649,5666円,95分,108%,366件
15,1650-1699,5542円,92分,108.1%,385件
16,1700-1749,5897円,92分,108.6%,365件
17,1750-1799,5800円,86分,109%,322件
18,1800-1849,6360円,86分,109.9%,297件
19,1850-1899,6201円,81分,110.2%,319件
20,1900-1949,6776円,77分,111.7%,267件
21,1950-1999,5706円,75分,110.2%,255件
22,2000-2049,7469円,71分,114%,247件
23,2050-2099,6182円,68分,112.2%,259件
24,2100-2149,6188円,64分,112.8%,253件
25,2150-2199,7278円,58分,116.6%,242件
26,2200-2249,7163円,58分,116.6%,230件
27,2250-2299,6584円,55分,116%,224件
28,2300-2349,7068円,49分,119.4%,193件
29,2350-2399,6825円,50分,118%,206件
30,2400-2449,7492円,47分,121.4%,174件
31,2450-2499,7475円,47分,121.3%,187件
32,2500-2549,8598円,42分,127%,178件
33,2550-2599,8753円,41分,128.4%,173件
34,2600-2649,9189円,40分,130.3%,203件
35,2650-2699,9765円,38分,134.3%,185件
36,2700-2749,10381円,36分,138.7%,149件
37,2750-2799,11795円,32分,149.1%,159件
38,2800-2849,12161円,31分,152.5%,153件
39,2850-2899,13324円,27分,165.7%,150件
40,2900-2949,14154円,23分,181.1%,114件
