,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2411円,142分,102.3%,2020件
1,750-799,2649円,140分,102.5%,1906件
2,800-849,2372円,136分,102.3%,3452件
3,850-899,2440円,136分,102.4%,1960件
4,900-949,2402円,134分,102.4%,2026件
5,950-999,2694円,131分,102.7%,1730件
6,1000-1049,2946円,129分,103%,1550件
7,1050-1099,3156円,125分,103.4%,1536件
8,1100-1149,2637円,125分,102.8%,1487件
9,1150-1199,2710円,122分,103%,1361件
10,1200-1249,3486円,118分,104%,1414件
11,1250-1299,4015円,116分,104.6%,1270件
12,1300-1349,3600円,114分,104.2%,1304件
13,1350-1399,3719円,110分,104.5%,1291件
14,1400-1449,3696円,108分,104.6%,1262件
15,1450-1499,3725円,105分,104.7%,1265件
16,1500-1549,4539円,102分,106%,1203件
17,1550-1599,4571円,99分,106.2%,1196件
18,1600-1649,4751円,97分,106.5%,1086件
19,1650-1699,4752円,93分,106.8%,1111件
20,1700-1749,4876円,92分,107%,1040件
21,1750-1799,4514円,88分,106.8%,1045件
22,1800-1849,4959円,85分,107.8%,973件
23,1850-1899,5298円,81分,108.7%,1013件
24,1900-1949,5133円,78分,108.8%,963件
25,1950-1999,5434円,75分,109.7%,934件
26,2000-2049,5223円,70分,110%,952件
27,2050-2099,5604円,68分,111%,892件
28,2100-2149,5617円,66分,111.4%,895件
29,2150-2199,6122円,62分,113.2%,909件
30,2200-2249,6134円,58分,114%,800件
31,2250-2299,5732円,55分,113.9%,799件
32,2300-2349,6312円,52分,116.1%,786件
33,2350-2399,6812円,48分,118.8%,791件
34,2400-2449,7210円,47分,120.5%,730件
35,2450-2499,7026円,45分,120.7%,755件
36,2500-2549,7979円,43分,124.7%,696件
37,2550-2599,8452円,42分,126.7%,679件
38,2600-2649,8835円,40分,129.4%,634件
39,2650-2699,9411円,39分,132.6%,574件
40,2700-2749,10328円,35分,139.1%,479件
41,2750-2799,11070円,32分,145.6%,412件
42,2800-2849,11641円,29分,152.9%,329件
43,2850-2899,12981円,26分,165.4%,242件
44,2900-2949,13859円,23分,181.4%,188件
