,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,4362円,120分,104.9%,3214件
1,1200-1249,4528円,118分,105.1%,3091件
2,1250-1299,4487円,114分,105.2%,3074件
3,1300-1349,4403円,113分,105.2%,3039件
4,1350-1399,4747円,108分,105.8%,2937件
5,1400-1449,4803円,107分,106%,2891件
6,1450-1499,5071円,105分,106.4%,2848件
7,1500-1549,5017円,102分,106.6%,2757件
8,1550-1599,5081円,99分,106.8%,2703件
9,1600-1649,5310円,96分,107.4%,2702件
10,1650-1699,5275円,93分,107.5%,2601件
11,1700-1749,5520円,91分,108.1%,2467件
12,1750-1799,5213円,88分,107.9%,2518件
13,1800-1849,5631円,84分,108.9%,2481件
14,1850-1899,5176円,81分,108.5%,2235件
15,1900-1949,5959円,77分,110.3%,2334件
16,1950-1999,6148円,75分,111%,2223件
17,2000-2049,5946円,71分,111.1%,2159件
18,2050-2099,5948円,68分,111.6%,2119件
19,2100-2149,6068円,66分,112.3%,2076件
20,2150-2199,6113円,62分,113.2%,1990件
21,2200-2249,6336円,59分,114.4%,1918件
22,2250-2299,6959円,54分,117.1%,1923件
23,2300-2349,6724円,52分,117.1%,1866件
24,2350-2399,7014円,48分,119.3%,1784件
25,2400-2449,7363円,46分,121.2%,1814件
26,2450-2499,7820円,45分,123.2%,1732件
27,2500-2549,7641円,45分,122.8%,1450件
