,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,-197円,154分,99.8%,39件
1,600-649,866円,145分,100.8%,61件
2,650-699,2011円,140分,101.9%,81件
3,700-749,1595円,136分,101.6%,116件
4,750-799,2211円,136分,102.2%,107件
5,800-849,1864円,132分,101.9%,114件
6,850-899,2184円,134分,102.2%,136件
7,900-949,1102円,135分,101.1%,161件
8,950-999,1038円,132分,101%,142件
9,1000-1049,2755円,125分,102.9%,170件
10,1050-1099,3293円,120分,103.6%,211件
11,1100-1149,2847円,120分,103.2%,190件
12,1150-1199,2759円,122分,103%,231件
13,1200-1249,3252円,118分,103.7%,218件
14,1250-1299,3098円,113分,103.6%,250件
15,1300-1349,2578円,113分,103%,265件
16,1350-1399,3039円,111分,103.6%,252件
17,1400-1449,3542円,105分,104.5%,211件
18,1450-1499,2953円,109分,103.6%,221件
19,1500-1549,3847円,100分,105.1%,244件
20,1550-1599,3111円,101分,104.1%,239件
21,1600-1649,4365円,93分,106.3%,236件
22,1650-1699,3149円,91分,104.6%,224件
23,1700-1749,5527円,86分,108.6%,228件
24,1750-1799,5749円,86分,108.9%,236件
25,1800-1849,4897円,81分,108%,197件
26,1850-1899,4931円,80分,108.3%,207件
27,1900-1949,5383円,75分,109.6%,186件
28,1950-1999,5349円,72分,109.9%,194件
29,2000-2049,6819円,69分,113.2%,169件
30,2050-2099,6444円,66分,113.1%,163件
31,2100-2149,5996円,60分,113.4%,145件
32,2150-2199,6214円,60分,113.8%,154件
33,2200-2249,6408円,56分,115.2%,150件
34,2250-2299,5548円,55分,113.5%,139件
35,2300-2349,4510円,54分,111.1%,129件
36,2350-2399,7120円,46分,120.8%,134件
37,2400-2449,6608円,45分,119.5%,127件
38,2450-2499,7348円,43分,122.9%,135件
39,2500-2549,7751円,42分,124.7%,128件
40,2550-2599,8023円,40分,126.5%,106件
41,2600-2649,7760円,39分,126.4%,118件
42,2650-2699,8455円,39分,129.2%,102件
43,2700-2749,9772円,34分,138.4%,100件
44,2750-2799,10628円,32分,143.9%,80件
45,2800-2849,11649円,29分,153.8%,99件
46,2850-2899,12113円,28分,157.5%,92件
47,2900-2949,13136円,23分,175.2%,71件
