,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4714円,137分,104.6%,52件
1,1000-1049,5409円,133分,105.4%,67件
2,1050-1099,4558円,122分,105%,70件
3,1100-1149,4420円,124分,104.8%,82件
4,1150-1199,5721円,124分,106.1%,96件
5,1200-1249,4624円,120分,105.1%,102件
6,1250-1299,6137円,110分,107.4%,101件
7,1300-1349,6025円,114分,107.1%,108件
8,1350-1399,5839円,108分,107.2%,101件
9,1400-1449,5407円,105分,106.9%,110件
10,1450-1499,4361円,105分,105.5%,131件
11,1500-1549,5137円,102分,106.7%,113件
12,1550-1599,5415円,98分,107.4%,144件
13,1600-1649,5928円,95分,108.3%,130件
14,1650-1699,6375円,94分,109%,138件
15,1700-1749,6964円,94分,109.8%,127件
16,1750-1799,6307円,87分,109.6%,113件
17,1800-1849,5807円,84分,109.3%,144件
18,1850-1899,6101円,79分,110.3%,139件
19,1900-1949,5406円,79分,109.2%,125件
20,1950-1999,7627円,74分,113.7%,126件
21,2000-2049,6285円,70分,111.9%,93件
22,2050-2099,4688円,70分,109%,98件
23,2100-2149,6742円,69分,113.1%,90件
24,2150-2199,7575円,64分,115.9%,91件
25,2200-2249,7320円,56分,117.5%,106件
26,2250-2299,7876円,53分,119.9%,87件
27,2300-2349,7946円,48分,122%,83件
28,2350-2399,7122円,48分,120%,86件
29,2400-2449,8066円,45分,123.8%,81件
30,2450-2499,7506円,44分,122.8%,64件
31,2500-2549,7985円,44分,124.1%,80件
32,2550-2599,8398円,43分,125.8%,76件
33,2600-2649,9133円,39分,130.8%,66件
34,2650-2699,10400円,38分,136.6%,60件
35,2700-2749,10263円,35分,138.6%,51件
36,2750-2799,11621円,31分,149.2%,54件
37,2800-2849,12323円,31分,153.5%,74件
38,2850-2899,12886円,27分,163.4%,63件
39,2900-2949,14536円,24分,182.3%,47件
