,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,6670円,113分,107.9%,515件
1,1400-1449,5729円,107分,107.1%,475件
2,1450-1499,6546円,104分,108.4%,498件
3,1500-1549,7003円,103分,109%,428件
4,1550-1599,6422円,102分,108.4%,425件
5,1600-1649,7109円,97分,109.8%,466件
6,1650-1699,7174円,93分,110.3%,455件
7,1700-1749,7012円,91分,110.3%,444件
8,1750-1799,7495円,89分,111.3%,353件
9,1800-1849,7427円,85分,111.7%,377件
10,1850-1899,7632円,82分,112.4%,346件
11,1900-1949,7683円,79分,113%,359件
12,1950-1999,7022円,75分,112.4%,344件
13,2000-2049,7856円,72分,114.6%,317件
14,2050-2099,7826円,68分,115.4%,316件
15,2100-2149,7542円,63分,116%,318件
16,2150-2199,7537円,60分,116.7%,295件
17,2200-2249,7855円,55分,118.9%,296件
18,2250-2299,8179円,54分,120.2%,278件
19,2300-2349,7425円,50分,119.7%,263件
20,2350-2399,8240円,46分,123.7%,254件
21,2400-2449,8654円,46分,125.2%,251件
22,2450-2499,9215円,45分,127.3%,229件
23,2500-2549,9312円,44分,128.3%,228件
24,2550-2599,9546円,42分,130.6%,232件
25,2600-2649,10174円,40分,134%,225件
26,2650-2699,10513円,38分,137.2%,208件
27,2700-2749,11330円,36分,142.3%,190件
28,2750-2799,11995円,33分,148.5%,219件
29,2800-2849,13039円,30分,158.4%,203件
30,2850-2899,13580円,26分,168.5%,213件
31,2900-2949,14717円,24分,182%,164件
