,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3884円,135分,103.8%,1145件
1,900-949,4285円,132分,104.3%,1098件
2,950-999,3603円,131分,103.7%,1979件
3,1000-1049,3431円,130分,103.5%,1105件
4,1050-1099,3943円,125分,104.2%,1193件
5,1100-1149,3975円,125分,104.3%,1013件
6,1150-1199,4390円,122分,104.8%,938件
7,1200-1249,4324円,118分,104.9%,896件
8,1250-1299,4516円,117分,105.1%,915件
9,1300-1349,4153円,113分,104.9%,816件
10,1350-1399,4662円,111分,105.6%,792件
11,1400-1449,5662円,108分,107%,738件
12,1450-1499,5075円,106分,106.4%,759件
13,1500-1549,5114円,103分,106.6%,782件
14,1550-1599,5066円,99分,106.8%,752件
15,1600-1649,5423円,97分,107.5%,733件
16,1650-1699,6090円,93分,108.8%,705件
17,1700-1749,6300円,91分,109.2%,689件
18,1750-1799,5786円,89分,108.6%,612件
19,1800-1849,6099円,84分,109.7%,641件
20,1850-1899,6749円,84分,110.7%,611件
21,1900-1949,6289円,78分,110.8%,597件
22,1950-1999,6628円,76分,111.7%,562件
23,2000-2049,6244円,72分,111.6%,551件
24,2050-2099,7124円,67分,114.3%,564件
25,2100-2149,7255円,64分,115.2%,559件
26,2150-2199,6249円,59分,114%,553件
27,2200-2249,7068円,57分,116.4%,525件
28,2250-2299,7027円,55分,117.1%,517件
29,2300-2349,7353円,50分,119.4%,529件
30,2350-2399,6948円,49分,119.1%,439件
31,2400-2449,7216円,47分,120.6%,486件
32,2450-2499,7985円,45分,123.5%,453件
33,2500-2549,8510円,43分,126.4%,449件
34,2550-2599,9104円,42分,129%,417件
35,2600-2649,8884円,40分,129.8%,444件
36,2650-2699,9784円,38分,134.5%,368件
37,2700-2749,10704円,35分,140.5%,388件
38,2750-2799,11328円,32分,146.7%,366件
39,2800-2849,12031円,31分,152.5%,327件
40,2850-2899,13231円,27分,164.2%,243件
41,2900-2949,14120円,23分,180.7%,189件
