,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-1893円,157分,98.4%,2701件
1,300-349,-1886円,156分,98.4%,3527件
2,350-399,-1823円,155分,98.4%,3180件
3,400-449,-1190円,151分,98.9%,2982件
4,450-499,-1316円,151分,98.8%,2564件
5,500-549,-1322円,148分,98.8%,2340件
6,550-599,-1088円,147分,99%,2199件
7,600-649,-620円,143分,99.4%,2101件
8,650-699,-916円,143分,99.1%,1842件
9,700-749,-595円,141分,99.4%,1804件
10,750-799,-45円,137分,100%,1665件
11,800-849,345円,135分,100.3%,1609件
12,850-899,66円,131分,100.1%,2851件
13,900-949,212円,131分,100.2%,1650件
14,950-999,179円,129分,100.2%,1700件
15,1000-1049,612円,126分,100.6%,1464件
16,1050-1099,860円,124分,100.9%,1312件
17,1100-1149,936円,122分,101%,1278件
18,1150-1199,738円,120分,100.8%,1249件
19,1200-1249,547円,117分,100.6%,1139件
20,1250-1299,1473円,114分,101.7%,1174件
21,1300-1349,2241円,112分,102.7%,1067件
22,1350-1399,1740円,110分,102.1%,1093件
23,1400-1449,1887円,106分,102.4%,1084件
24,1450-1499,1902円,103分,102.5%,1050件
25,1500-1549,2210円,100分,102.9%,1091件
26,1550-1599,2818円,97分,103.9%,994件
27,1600-1649,3191円,94分,104.5%,1021件
28,1650-1699,3044円,93分,104.4%,882件
29,1700-1749,3191円,89分,104.8%,919件
30,1750-1799,3532円,88分,105.4%,868件
31,1800-1849,3024円,84分,104.8%,836件
32,1850-1899,3665円,80分,106.1%,826件
33,1900-1949,4112円,76分,107.2%,834件
34,1950-1999,4332円,73分,108%,802件
35,2000-2049,4271円,70分,108.2%,777件
36,2050-2099,4171円,65分,108.5%,805件
37,2100-2149,4505円,63分,109.5%,740件
38,2150-2199,4970円,61分,110.9%,759件
39,2200-2249,5236円,57分,112.3%,763件
40,2250-2299,5061円,54分,112.6%,648件
41,2300-2349,5067円,50分,113.5%,680件
42,2350-2399,5725円,48分,115.9%,661件
43,2400-2449,6242円,45分,118.3%,658件
44,2450-2499,6671円,44分,120%,608件
45,2500-2549,6472円,43分,120.1%,625件
46,2550-2599,7638円,40分,125.3%,572件
47,2600-2649,8184円,39分,128.1%,559件
48,2650-2699,8492円,37分,130.8%,525件
49,2700-2749,9074円,35分,134.4%,476件
50,2750-2799,10123円,32分,142.8%,386件
51,2800-2849,11037円,28分,151.9%,346件
52,2850-2899,11638円,25分,161.5%,273件
53,2900-2949,12949円,23分,176.4%,185件
