,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2608円,140分,102.5%,66件
1,800-849,4603円,130分,104.7%,72件
2,850-899,4282円,121分,104.7%,88件
3,900-949,2255円,126分,102.4%,123件
4,950-999,3559円,128分,103.7%,123件
5,1000-1049,3477円,124分,103.7%,125件
6,1050-1099,3071円,124分,103.3%,149件
7,1100-1149,2332円,124分,102.5%,154件
8,1150-1199,4324円,121分,104.8%,164件
9,1200-1249,5374円,114分,106.3%,171件
10,1250-1299,3410円,115分,104%,176件
11,1300-1349,3158円,111分,103.8%,223件
12,1350-1399,5047円,106分,106.3%,200件
13,1400-1449,5054円,110分,106.1%,206件
14,1450-1499,5254円,101分,106.9%,197件
15,1500-1549,5866円,94分,108.3%,208件
16,1550-1599,5797円,95分,108.1%,188件
17,1600-1649,5802円,97分,108%,190件
18,1650-1699,5654円,90分,108.4%,166件
19,1700-1749,5044円,87分,107.7%,158件
20,1750-1799,5687円,88分,108.6%,166件
21,1800-1849,5699円,80分,109.5%,152件
22,1850-1899,6079円,79分,110.2%,146件
23,1900-1949,6234円,75分,111%,160件
24,1950-1999,6042円,74分,110.9%,144件
25,2000-2049,7030円,69分,113.6%,123件
26,2050-2099,7736円,69分,114.9%,137件
27,2100-2149,6799円,63分,114.3%,119件
28,2150-2199,8762円,56分,120.7%,102件
29,2200-2249,6375円,56分,115.1%,94件
30,2250-2299,7196円,50分,119.2%,80件
31,2300-2349,6431円,47分,118.4%,109件
32,2350-2399,8410円,42分,127%,119件
33,2400-2449,8706円,39分,129.8%,91件
34,2450-2499,8797円,41分,128.3%,85件
35,2500-2549,8617円,42分,127.4%,77件
36,2550-2599,10075円,37分,136%,86件
37,2600-2649,9375円,37分,133.7%,80件
38,2650-2699,10348円,36分,138.7%,72件
39,2700-2749,10372円,34分,140.7%,75件
40,2750-2799,11037円,31分,147.4%,71件
41,2800-2849,11098円,28分,152.7%,67件
42,2850-2899,12992円,26分,166.5%,86件
43,2900-2949,13637円,21分,185.5%,63件
