,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2539円,146分,102.3%,93件
1,600-649,4118円,141分,103.9%,156件
2,650-699,3686円,142分,103.5%,288件
3,700-749,3584円,140分,103.4%,366件
4,750-799,5192円,132分,105.3%,384件
5,800-849,4243円,131分,104.3%,363件
6,850-899,4506円,132分,104.6%,402件
7,900-949,4519円,130分,104.6%,380件
8,950-999,4344円,131分,104.4%,398件
9,1000-1049,5391円,122分,105.9%,414件
10,1050-1099,4654円,124分,105%,374件
11,1100-1149,5676円,118分,106.4%,365件
12,1150-1199,4938円,121分,105.4%,444件
13,1200-1249,5278円,114分,106.2%,429件
14,1250-1299,5503円,113分,106.5%,466件
15,1300-1349,6010円,112分,107.2%,363件
16,1350-1399,5251円,106分,106.6%,391件
17,1400-1449,6072円,108分,107.5%,327件
18,1450-1499,5774円,102分,107.5%,329件
19,1500-1549,5953円,102分,107.8%,288件
20,1550-1599,5569円,95分,107.8%,280件
21,1600-1649,7016円,94分,110%,285件
22,1650-1699,6551円,91分,109.6%,230件
23,1700-1749,6623円,89分,109.9%,256件
24,1750-1799,7621円,85分,111.9%,278件
25,1800-1849,6782円,82分,111%,272件
26,1850-1899,6739円,82分,110.9%,261件
27,1900-1949,7207円,79分,112.2%,199件
28,1950-1999,7175円,74分,113%,214件
29,2000-2049,8063円,70分,115.4%,202件
30,2050-2099,8610円,67分,117%,207件
31,2100-2149,7482円,64分,115.6%,203件
32,2150-2199,8147円,60分,118.1%,196件
33,2200-2249,8226円,53分,120.6%,191件
34,2250-2299,8188円,49分,122.2%,201件
35,2300-2349,8156円,45分,124.1%,179件
36,2350-2399,9236円,42分,129.3%,176件
37,2400-2449,9157円,41分,129.5%,158件
38,2450-2499,8658円,41分,128%,154件
39,2500-2549,10053円,38分,135.5%,142件
40,2550-2599,9968円,39分,133.8%,144件
41,2600-2649,10777円,37分,138.6%,138件
42,2650-2699,10902円,37分,139.6%,136件
43,2700-2749,11053円,33分,144.3%,132件
44,2750-2799,11464円,32分,148.1%,134件
45,2800-2849,12349円,30分,155.2%,112件
46,2850-2899,13157円,26分,166.9%,100件
47,2900-2949,14049円,24分,179.3%,122件
