,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6938円,115分,108%,15件
1,1350-1399,8152円,94分,111.5%,18件
2,1400-1449,6532円,101分,108.7%,23件
3,1450-1499,8562円,103分,111.1%,13件
4,1500-1549,6445円,98分,108.8%,13件
5,1550-1599,8221円,97分,111.3%,21件
6,1600-1649,5721円,102分,107.5%,23件
7,1650-1699,8430円,89分,112.7%,33件
8,1700-1749,7907円,93分,111.4%,21件
9,1750-1799,7197円,93分,110.3%,26件
10,1800-1849,8913円,75分,115.9%,24件
11,1850-1899,8463円,75分,115.1%,27件
12,1900-1949,4716円,69分,109.1%,20件
13,1950-1999,8965円,73分,116.4%,26件
14,2000-2049,9081円,67分,117.9%,38件
15,2050-2099,10107円,62分,121.6%,31件
16,2100-2149,7221円,62分,115.6%,31件
17,2150-2199,8588円,57分,120%,32件
18,2200-2249,9686円,47分,127.6%,23件
19,2250-2299,8651円,45分,125.5%,27件
20,2300-2349,8714円,39分,129.5%,33件
21,2350-2399,10287円,43分,131.7%,34件
22,2400-2449,6685円,43分,120.5%,34件
23,2450-2499,6862円,44分,120.9%,23件
24,2500-2549,7961円,40分,126.8%,33件
25,2550-2599,7370円,40分,124.6%,39件
26,2600-2649,8223円,36分,130.3%,31件
27,2650-2699,9071円,34分,135.7%,22件
28,2700-2749,10724円,31分,146.4%,26件
29,2750-2799,10246円,31分,144%,21件
30,2800-2849,11371円,26分,159.1%,19件
31,2850-2899,11793円,25分,164%,23件
32,2900-2949,13913円,23分,180.3%,23件
