,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-970円,158分,99.2%,251件
1,300-349,-1185円,156分,99%,355件
2,350-399,-1137円,156分,99%,415件
3,400-449,-506円,145分,99.5%,531件
4,450-499,-1609円,149分,98.6%,595件
5,500-549,-188円,147分,99.8%,666件
6,550-599,-470円,146分,99.6%,692件
7,600-649,-3円,143分,100%,792件
8,650-699,-448円,142分,99.6%,805件
9,700-749,230円,139分,100.2%,841件
10,750-799,578円,136分,100.6%,950件
11,800-849,-24円,136分,100%,949件
12,850-899,57円,135分,100.1%,1041件
13,900-949,660円,129分,100.7%,1069件
14,950-999,684円,132分,100.7%,1070件
15,1000-1049,767円,126分,100.8%,1050件
16,1050-1099,1004円,124分,101.1%,981件
17,1100-1149,1314円,124分,101.4%,946件
18,1150-1199,1299円,118分,101.5%,973件
19,1200-1249,1801円,115分,102.1%,904件
20,1250-1299,1584円,113分,101.9%,864件
21,1300-1349,1497円,112分,101.8%,872件
22,1350-1399,1782円,110分,102.2%,846件
23,1400-1449,2383円,105分,103%,798件
24,1450-1499,2451円,103分,103.2%,841件
25,1500-1549,2576円,102分,103.4%,773件
26,1550-1599,2505円,97分,103.5%,719件
27,1600-1649,2967円,95分,104.2%,658件
28,1650-1699,3359円,93分,104.8%,651件
29,1700-1749,4123円,88分,106.3%,592件
30,1750-1799,3380円,86分,105.2%,549件
31,1800-1849,4335円,83分,106.9%,529件
32,1850-1899,3923円,80分,106.6%,533件
33,1900-1949,4014円,77分,107%,532件
34,1950-1999,4239円,72分,107.8%,511件
35,2000-2049,4555円,70分,108.7%,498件
36,2050-2099,4277円,67分,108.5%,468件
37,2100-2149,5318円,63分,111.3%,446件
38,2150-2199,4486円,62分,109.6%,442件
39,2200-2249,5607円,58分,112.9%,399件
40,2250-2299,4596円,55分,111.2%,404件
41,2300-2349,5414円,51分,114.2%,387件
42,2350-2399,6091円,46分,117.6%,395件
43,2400-2449,5937円,46分,117%,451件
44,2450-2499,6212円,45分,118.6%,360件
45,2500-2549,7208円,42分,122.9%,333件
46,2550-2599,7525円,41分,124.2%,335件
47,2600-2649,8497円,38分,129.7%,338件
48,2650-2699,8816円,36分,132.3%,309件
49,2700-2749,9556円,33分,138.3%,298件
50,2750-2799,10583円,32分,143.7%,284件
51,2800-2849,11315円,29分,152.6%,290件
52,2850-2899,12501円,26分,165.1%,255件
53,2900-2949,13045円,23分,174.1%,187件
