,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,3597円,136分,103.5%,542件
1,800-849,4279円,135分,104.2%,550件
2,850-899,3867円,136分,103.8%,570件
3,900-949,4530円,131分,104.6%,565件
4,950-999,4298円,130分,104.4%,548件
5,1000-1049,5325円,125分,105.7%,525件
6,1050-1099,4235円,128分,104.4%,640件
7,1100-1149,4577円,120分,105.1%,617件
8,1150-1199,4674円,120分,105.2%,666件
9,1200-1249,5517円,118分,106.2%,554件
10,1250-1299,4971円,112分,105.9%,571件
11,1300-1349,5344円,114分,106.3%,508件
12,1350-1399,5265円,110分,106.4%,487件
13,1400-1449,5523円,109分,106.8%,413件
14,1450-1499,5164円,103分,106.7%,400件
15,1500-1549,5878円,101分,107.7%,416件
16,1550-1599,6043円,99分,108.2%,346件
17,1600-1649,5827円,97分,108%,366件
18,1650-1699,6323円,93分,109%,393件
19,1700-1749,6445円,88分,109.7%,373件
20,1750-1799,6494円,88分,109.8%,374件
21,1800-1849,6747円,84分,110.7%,286件
22,1850-1899,6846円,81分,111.3%,307件
23,1900-1949,7302円,78分,112.5%,292件
24,1950-1999,7722円,74分,113.9%,302件
25,2000-2049,6642円,71分,112.5%,292件
26,2050-2099,7465円,68分,114.7%,267件
27,2100-2149,7360円,63分,115.5%,273件
28,2150-2199,7347円,58分,116.9%,273件
29,2200-2249,7287円,55分,117.6%,246件
30,2250-2299,7861円,50分,121.1%,243件
31,2300-2349,8087円,50分,121.7%,235件
32,2350-2399,7579円,46分,121.8%,220件
33,2400-2449,8506円,43分,126.3%,204件
34,2450-2499,8574円,44分,126%,208件
35,2500-2549,9174円,43分,128.5%,195件
36,2550-2599,9481円,41分,130.5%,188件
37,2600-2649,9555円,39分,132.6%,192件
38,2650-2699,10206円,38分,136.3%,192件
39,2700-2749,10748円,35分,141.5%,176件
40,2750-2799,11551円,32分,147.6%,154件
41,2800-2849,12238円,30分,155%,187件
42,2850-2899,13171円,27分,166%,162件
43,2900-2949,13923円,22分,182.6%,156件
