,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,8580円,108分,110.6%,14件
1,1250-1299,9853円,116分,111.3%,19件
2,1300-1349,11220円,102分,114.7%,25件
3,1350-1399,9904円,107分,112.3%,31件
4,1400-1449,11331円,99分,115.3%,16件
5,1450-1499,9324円,107分,111.6%,16件
6,1500-1549,10958円,98分,114.9%,26件
7,1550-1599,8728円,102分,111.4%,29件
8,1600-1649,10906円,92分,115.7%,42件
9,1650-1699,11495円,94分,116.3%,32件
10,1700-1749,10620円,94分,115%,36件
11,1750-1799,11208円,81分,118.5%,30件
12,1800-1849,11178円,83分,118%,36件
13,1850-1899,7888円,73分,114.5%,26件
14,1900-1949,11126円,78分,118.9%,33件
15,1950-1999,10270円,71分,119.2%,43件
16,2000-2049,11901円,70分,122.6%,37件
17,2050-2099,9312円,69分,118.1%,38件
18,2100-2149,10497円,63分,122.1%,39件
19,2150-2199,11948円,54分,129.4%,32件
20,2200-2249,10669円,53分,126.7%,35件
21,2250-2299,10899円,47分,130.8%,44件
22,2300-2349,11350円,47分,132.2%,40件
23,2350-2399,7718円,46分,122.6%,40件
24,2400-2449,9028円,42分,128.8%,31件
25,2450-2499,10368円,38分,136.5%,48件
26,2500-2549,7793円,43分,124%,42件
27,2550-2599,9226円,38分,132.6%,38件
28,2600-2649,10658円,34分,141.2%,31件
29,2650-2699,12348円,31分,153.3%,39件
30,2700-2749,11186円,33分,144.7%,26件
31,2750-2799,11778円,29分,153.8%,23件
32,2800-2849,12721円,28分,160.9%,32件
33,2850-2899,14243円,27分,171.3%,30件
34,2900-2949,14682円,24分,180.6%,21件
