,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5100円,118分,105.8%,676件
1,1300-1349,5714円,112分,106.8%,623件
2,1350-1399,5121円,110分,106.2%,589件
3,1400-1449,4954円,110分,106%,583件
4,1450-1499,5546円,107分,106.9%,598件
5,1500-1549,5910円,102分,107.7%,542件
6,1550-1599,6012円,99分,108.1%,573件
7,1600-1649,5885円,99分,108%,544件
8,1650-1699,5582円,93分,108%,473件
9,1700-1749,6408円,92分,109.3%,444件
10,1750-1799,6556円,89分,109.9%,459件
11,1800-1849,7129円,85分,111.2%,393件
12,1850-1899,5906円,83分,109.5%,367件
13,1900-1949,7516円,79分,112.8%,357件
14,1950-1999,6481円,75分,111.5%,363件
15,2000-2049,6664円,72分,112.3%,367件
16,2050-2099,7068円,67分,114%,353件
17,2100-2149,6959円,66分,114.1%,329件
18,2150-2199,6539円,62分,114%,321件
19,2200-2249,7255円,58分,116.7%,300件
20,2250-2299,6547円,56分,115.5%,298件
21,2300-2349,7267円,52分,118.5%,246件
22,2350-2399,7233円,49分,119.7%,286件
23,2400-2449,8078円,46分,123.5%,266件
24,2450-2499,8312円,44分,125.1%,263件
25,2500-2549,8578円,44分,126%,309件
26,2550-2599,8607円,43分,126.8%,252件
27,2600-2649,9536円,40分,131.9%,228件
28,2650-2699,10426円,38分,136.8%,230件
29,2700-2749,10988円,36分,140.8%,221件
30,2750-2799,11693円,33分,146.9%,211件
31,2800-2849,12575円,30分,156.1%,187件
32,2850-2899,14019円,27分,168.3%,191件
33,2900-2949,14803円,24分,182.4%,168件
