,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2771円,139分,102.7%,183件
1,700-749,1091円,142分,101%,226件
2,750-799,3488円,138分,103.4%,245件
3,800-849,3325円,137分,103.2%,273件
4,850-899,3501円,133分,103.5%,322件
5,900-949,2921円,134分,102.9%,338件
6,950-999,3872円,128分,104%,336件
7,1000-1049,4105円,127分,104.3%,364件
8,1050-1099,3030円,127分,103.2%,393件
9,1100-1149,3238円,124分,103.5%,437件
10,1150-1199,4240円,118分,104.8%,412件
11,1200-1249,4721円,120分,105.2%,425件
12,1250-1299,4126円,114分,104.8%,411件
13,1300-1349,4968円,108分,106.1%,405件
14,1350-1399,4463円,109分,105.5%,388件
15,1400-1449,4688円,108分,105.8%,401件
16,1450-1499,4901円,105分,106.2%,350件
17,1500-1549,3926円,102分,105.1%,330件
18,1550-1599,4898円,98分,106.7%,339件
19,1600-1649,5147円,96分,107.2%,339件
20,1650-1699,5362円,91分,107.9%,305件
21,1700-1749,4811円,88分,107.3%,312件
22,1750-1799,5615円,89分,108.5%,307件
23,1800-1849,5684円,83分,109.1%,273件
24,1850-1899,6126円,83分,109.8%,243件
25,1900-1949,6136円,78分,110.5%,269件
26,1950-1999,7023円,73分,112.8%,234件
27,2000-2049,5385円,72分,110%,212件
28,2050-2099,6785円,67分,113.5%,192件
29,2100-2149,6043円,62分,112.9%,219件
30,2150-2199,6172円,59分,113.8%,212件
31,2200-2249,7079円,54分,117.4%,199件
32,2250-2299,7122円,54分,117.7%,194件
33,2300-2349,6654円,51分,117.5%,184件
34,2350-2399,7743円,45分,122.8%,172件
35,2400-2449,7153円,47分,120.2%,168件
36,2450-2499,8009円,44分,124.3%,147件
37,2500-2549,8146円,44分,124.8%,162件
38,2550-2599,8674円,41分,128.2%,145件
39,2600-2649,9176円,38分,131.9%,144件
40,2650-2699,9841円,37分,135.5%,171件
41,2700-2749,10032円,35分,137.8%,145件
42,2750-2799,11235円,32分,146.7%,132件
43,2800-2849,12642円,29分,158.3%,136件
44,2850-2899,13016円,28分,162.8%,124件
45,2900-2949,13710円,23分,178.3%,108件
