,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1591円,145分,101.5%,93件
1,600-649,3176円,140分,103%,156件
2,650-699,2745円,141分,102.6%,288件
3,700-749,2656円,140分,102.5%,366件
4,750-799,4292円,131分,104.4%,384件
5,800-849,3364円,131分,103.4%,363件
6,850-899,3617円,131分,103.7%,402件
7,900-949,3648円,129分,103.8%,380件
8,950-999,3465円,130分,103.6%,398件
9,1000-1049,4553円,121分,105%,414件
10,1050-1099,3816円,123分,104.1%,374件
11,1100-1149,4859円,118分,105.5%,365件
12,1150-1199,4111円,120分,104.6%,444件
13,1200-1249,4496円,113分,105.3%,429件
14,1250-1299,4724円,112分,105.6%,466件
15,1300-1349,5228円,111分,106.3%,363件
16,1350-1399,4529円,105分,105.7%,391件
17,1400-1449,5316円,107分,106.6%,327件
18,1450-1499,5063円,101分,106.7%,329件
19,1500-1549,5246円,101分,106.9%,288件
20,1550-1599,4919円,94分,107%,280件
21,1600-1649,6339円,93分,109.1%,285件
22,1650-1699,5905円,90分,108.7%,230件
23,1700-1749,5984円,89分,109%,256件
24,1750-1799,6990円,85分,111%,278件
25,1800-1849,6192円,82分,110.1%,272件
26,1850-1899,6150円,82分,110%,261件
27,1900-1949,6629円,79分,111.3%,199件
28,1950-1999,6635円,73分,112.1%,214件
29,2000-2049,7528円,69分,114.5%,202件
30,2050-2099,8080円,67分,116.1%,207件
31,2100-2149,7007円,63分,114.7%,203件
32,2150-2199,7690円,60分,117.2%,196件
33,2200-2249,7809円,53分,119.7%,191件
34,2250-2299,7804円,49分,121.3%,201件
35,2300-2349,7802円,45分,123.2%,179件
36,2350-2399,8890円,42分,128.4%,176件
37,2400-2449,8814円,41分,128.6%,158件
38,2450-2499,8315円,41分,127.1%,154件
39,2500-2549,9711円,38分,134.5%,142件
40,2550-2599,9625円,39分,132.9%,144件
41,2600-2649,10435円,37分,137.7%,138件
42,2650-2699,10560円,36分,138.7%,136件
43,2700-2749,10710円,33分,143.4%,132件
44,2750-2799,11122円,31分,147.1%,134件
45,2800-2849,12006円,30分,154.3%,112件
46,2850-2899,12815円,26分,165.9%,100件
47,2900-2949,13707円,23分,178.4%,122件
