,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,3003円,146分,102.7%,299件
1,500-549,2097円,149分,101.9%,501件
2,550-599,1812円,147分,101.6%,594件
3,600-649,2907円,140分,102.8%,637件
4,650-699,2639円,140分,102.5%,635件
5,700-749,2569円,137分,102.5%,665件
6,750-799,2793円,138分,102.7%,658件
7,800-849,2592円,137分,102.5%,690件
8,850-899,3112円,133分,103.1%,688件
9,900-949,2733円,132分,102.8%,650件
10,950-999,3860円,128分,104%,623件
11,1000-1049,2799円,130分,102.9%,742件
12,1050-1099,3395円,121分,103.7%,745件
13,1100-1149,3288円,122分,103.6%,797件
14,1150-1199,3924円,120分,104.4%,673件
15,1200-1249,3823円,114分,104.5%,686件
16,1250-1299,4171円,117分,104.8%,632件
17,1300-1349,4224円,112分,105%,588件
18,1350-1399,4476円,111分,105.4%,515件
19,1400-1449,3717円,105分,104.7%,475件
20,1450-1499,4526円,103分,105.9%,498件
21,1500-1549,4987円,102分,106.5%,428件
22,1550-1599,4456円,100分,105.9%,425件
23,1600-1649,5194円,95分,107.3%,466件
24,1650-1699,5339円,92分,107.8%,455件
25,1700-1749,5224円,89分,107.8%,444件
26,1750-1799,5718円,87分,108.8%,353件
27,1800-1849,5736円,83分,109.2%,377件
28,1850-1899,5961円,81分,109.8%,346件
29,1900-1949,6085円,77分,110.5%,359件
30,1950-1999,5535円,74分,110%,344件
31,2000-2049,6403円,70分,112.1%,317件
32,2050-2099,6430円,67分,112.9%,316件
33,2100-2149,6272円,62分,113.6%,318件
34,2150-2199,6314円,59分,114.2%,295件
35,2200-2249,6723円,54分,116.5%,296件
36,2250-2299,7054円,53分,117.8%,278件
37,2300-2349,6384円,49分,117.2%,263件
38,2350-2399,7232円,46分,121.2%,254件
39,2400-2449,7662円,45分,122.8%,251件
40,2450-2499,8223円,44分,124.8%,229件
41,2500-2549,8319円,43分,125.8%,228件
42,2550-2599,8554円,41分,128%,232件
43,2600-2649,9182円,39分,131.4%,225件
44,2650-2699,9520円,37分,134.5%,208件
45,2700-2749,10338円,35分,139.6%,190件
46,2750-2799,11003円,32分,145.8%,219件
47,2800-2849,12047円,29分,155.6%,203件
48,2850-2899,12588円,26分,165.7%,213件
49,2900-2949,13725円,23分,179.4%,164件
