,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5891円,121分,106.5%,210件
1,1250-1299,5137円,117分,105.8%,252件
2,1300-1349,7374円,112分,108.8%,247件
3,1350-1399,7093円,116分,108.1%,238件
4,1400-1449,7221円,107分,109%,231件
5,1450-1499,7754円,101分,110.3%,238件
6,1500-1549,7393円,102分,109.7%,229件
7,1550-1599,7626円,101分,110%,234件
8,1600-1649,7828円,96分,110.9%,208件
9,1650-1699,6381円,92分,109.2%,186件
10,1700-1749,7238円,93分,110.4%,197件
11,1750-1799,7368円,85分,111.6%,183件
12,1800-1849,7768円,84分,112.3%,176件
13,1850-1899,7637円,82分,112.4%,189件
14,1900-1949,8320円,79分,114.1%,186件
15,1950-1999,8222円,73分,115%,150件
16,2000-2049,8997円,75分,115.9%,159件
17,2050-2099,7936円,68分,115.5%,144件
18,2100-2149,9998円,64分,121%,134件
19,2150-2199,7423円,62分,116%,122件
20,2200-2249,8791円,56分,121.1%,101件
21,2250-2299,7255円,52分,118.4%,122件
22,2300-2349,9245円,47分,126.4%,139件
23,2350-2399,9419円,42分,130%,110件
24,2400-2449,9344円,44分,128.4%,103件
25,2450-2499,8905円,46分,126%,91件
26,2500-2549,10534円,40分,135.1%,104件
27,2550-2599,9810円,42分,131.5%,98件
28,2600-2649,10555円,39分,136.3%,88件
29,2650-2699,10728円,38分,137.7%,85件
30,2700-2749,11230円,36分,141.7%,83件
31,2750-2799,11481円,32分,147.9%,79件
32,2800-2849,13240円,30分,158.2%,106件
33,2850-2899,13907円,26分,171.1%,84件
34,2900-2949,14017円,24分,178.9%,62件
