,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,8401円,97分,111.6%,18件
1,1650-1699,6622円,97分,109.1%,22件
2,1700-1749,8364円,82分,113.6%,26件
3,1750-1799,8579円,92分,112.5%,18件
4,1800-1849,7883円,89分,111.8%,24件
5,1850-1899,9566円,74分,117.2%,22件
6,1900-1949,8716円,71分,116.3%,23件
7,1950-1999,5517円,64分,111.4%,19件
8,2000-2049,8719円,69分,116.9%,20件
9,2050-2099,9452円,67分,118.9%,32件
10,2100-2149,10511円,58分,124.3%,26件
11,2150-2199,7992円,57分,118.7%,29件
12,2200-2249,8372円,51分,121.9%,26件
13,2250-2299,9273円,46分,126.8%,16件
14,2300-2349,9310円,41分,130.2%,25件
15,2350-2399,8925円,34分,134.6%,28件
16,2400-2449,8878円,39分,130.4%,22件
17,2450-2499,7178円,42分,122.8%,31件
18,2500-2549,6797円,43分,121%,20件
19,2550-2599,8697円,38分,130.9%,30件
20,2600-2649,7268円,40分,124.5%,32件
21,2650-2699,9606円,32分,139.9%,31件
22,2700-2749,10143円,30分,144.8%,21件
23,2750-2799,10637円,30分,147.9%,20件
24,2800-2849,11262円,29分,152.3%,18件
25,2850-2899,12122円,24分,167.4%,14件
26,2900-2949,12230円,21分,176%,17件
