,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4771円,124分,105.1%,23件
1,1150-1199,4113円,116分,104.7%,29件
2,1200-1249,6823円,123分,107.4%,28件
3,1250-1299,6206円,117分,107.1%,42件
4,1300-1349,6375円,106分,108%,38件
5,1350-1399,5542円,112分,106.6%,42件
6,1400-1449,4936円,103分,106.4%,51件
7,1450-1499,6646円,99分,109%,64件
8,1500-1549,7073円,102分,109.2%,43件
9,1550-1599,6401円,100分,108.6%,49件
10,1600-1649,4462円,93分,106.4%,50件
11,1650-1699,5423円,89分,108.1%,52件
12,1700-1749,6563円,88分,109.9%,61件
13,1750-1799,6687円,84分,110.6%,49件
14,1800-1849,4505円,81分,107.4%,58件
15,1850-1899,6418円,78分,111%,61件
16,1900-1949,5594円,71分,110.5%,42件
17,1950-1999,6877円,70分,113.2%,62件
18,2000-2049,7736円,70分,114.7%,62件
19,2050-2099,4861円,64分,110.1%,54件
20,2100-2149,7329円,61分,116.1%,67件
21,2150-2199,6317円,62分,113.7%,67件
22,2200-2249,5742円,53分,114.4%,61件
23,2250-2299,7092円,49分,119.1%,57件
24,2300-2349,7192円,49分,119.4%,58件
25,2350-2399,6336円,46分,118.4%,58件
26,2400-2449,7964円,42分,125%,40件
27,2450-2499,6279円,45分,118.4%,41件
28,2500-2549,6919円,44分,121%,47件
29,2550-2599,9536円,38分,133.7%,39件
30,2600-2649,10008円,32分,141.7%,25件
31,2650-2699,10263円,33分,142.1%,30件
32,2700-2749,9480円,34分,137%,29件
33,2750-2799,10742円,31分,146.4%,36件
34,2800-2849,11186円,30分,150.3%,35件
35,2850-2899,12881円,25分,169.4%,28件
36,2900-2949,13373円,22分,182.2%,18件
