,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,7361円,103分,109.6%,416件
1,1550-1599,7485円,100分,110%,346件
2,1600-1649,7246円,98分,109.8%,366件
3,1650-1699,7714円,95分,110.9%,393件
4,1700-1749,7760円,89分,111.6%,373件
5,1750-1799,7809円,89分,111.7%,374件
6,1800-1849,8020円,85分,112.5%,286件
7,1850-1899,8075円,82分,113.1%,307件
8,1900-1949,8513円,79分,114.4%,292件
9,1950-1999,8888円,75分,115.8%,302件
10,2000-2049,7703円,72分,114.3%,292件
11,2050-2099,8513円,69分,116.5%,267件
12,2100-2149,8347円,64分,117.4%,273件
13,2150-2199,8249円,59分,118.7%,273件
14,2200-2249,8147円,56分,119.4%,246件
15,2250-2299,8651円,50分,122.8%,243件
16,2300-2349,8891円,51分,123.5%,235件
17,2350-2399,8328円,47分,123.6%,220件
18,2400-2449,9238円,44分,128.2%,204件
19,2450-2499,9306円,45分,127.8%,208件
20,2500-2549,9906円,44分,130.3%,195件
21,2550-2599,10212円,42分,132.3%,188件
22,2600-2649,10287円,40分,134.5%,192件
23,2650-2699,10938円,38分,138.2%,192件
24,2700-2749,11480円,35分,143.5%,176件
25,2750-2799,12283円,33分,149.6%,154件
26,2800-2849,12970円,30分,157%,187件
27,2850-2899,13902円,27分,168%,162件
28,2900-2949,14655円,23分,184.5%,156件
