,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,10266円,126分,110.8%,20件
1,1250-1299,8576円,104分,111%,28件
2,1300-1349,12795円,110分,115.5%,28件
3,1350-1399,9927円,105分,112.7%,28件
4,1400-1449,8839円,99分,111.9%,23件
5,1450-1499,10806円,96分,115%,35件
6,1500-1549,9940円,97分,113.7%,34件
7,1550-1599,12103円,91分,117.8%,39件
8,1600-1649,12234円,94分,117.4%,47件
9,1650-1699,9679円,93分,113.8%,41件
10,1700-1749,10466円,89分,115.7%,50件
11,1750-1799,9911円,88分,115%,50件
12,1800-1849,11428円,83分,118.3%,54件
13,1850-1899,12087円,75分,121.6%,47件
14,1900-1949,9792円,82分,116%,46件
15,1950-1999,11506円,73分,121.1%,44件
16,2000-2049,9815円,74分,117.8%,48件
17,2050-2099,10450円,67分,120.9%,44件
18,2100-2149,9637円,64分,120%,42件
19,2150-2199,11876円,59分,126.8%,35件
20,2200-2249,12528円,59分,128.4%,50件
21,2250-2299,10239円,51分,127%,27件
22,2300-2349,10546円,48分,129.3%,44件
23,2350-2399,12360円,41分,140.2%,40件
24,2400-2449,13592円,33分,155.1%,36件
25,2450-2499,9412円,42分,129.8%,24件
26,2500-2549,13215円,32分,154.9%,31件
27,2550-2599,12529円,30分,156.6%,24件
28,2600-2649,12699円,33分,150.8%,26件
29,2650-2699,12706円,32分,152.3%,22件
30,2700-2749,13792円,31分,160.2%,33件
31,2750-2799,14386円,27分,172.3%,29件
32,2800-2849,14158円,29分,164.7%,24件
33,2850-2899,14820円,24分,180.7%,23件
34,2900-2949,15105円,23分,187.6%,25件
