,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,257円,156分,100.2%,45件
1,550-599,1138円,148分,101%,74件
2,600-649,2163円,144分,102%,101件
3,650-699,1140円,141分,101.1%,132件
4,700-749,2224円,138分,102.1%,129件
5,750-799,2278円,136分,102.2%,140件
6,800-849,2119円,137分,102.1%,161件
7,850-899,1463円,137分,101.4%,196件
8,900-949,2117円,132分,102.1%,189件
9,950-999,2535円,131分,102.6%,193件
10,1000-1049,3644円,125分,103.9%,260件
11,1050-1099,3136円,124分,103.4%,229件
12,1100-1149,3312円,122分,103.6%,283件
13,1150-1199,3363円,123分,103.7%,267件
14,1200-1249,3458円,116分,104%,305件
15,1250-1299,2558円,116分,102.9%,323件
16,1300-1349,3371円,114分,103.9%,312件
17,1350-1399,3751円,110分,104.6%,265件
18,1400-1449,3158円,112分,103.8%,278件
19,1450-1499,3854円,103分,105%,293件
20,1500-1549,3406円,104分,104.4%,286件
21,1550-1599,4648円,97分,106.4%,285件
22,1600-1649,3696円,94分,105.2%,275件
23,1650-1699,5526円,91分,108.1%,276件
24,1700-1749,5698円,90分,108.4%,296件
25,1750-1799,4982円,86分,107.7%,246件
26,1800-1849,5040円,84分,108%,252件
27,1850-1899,5420円,79分,109.1%,230件
28,1900-1949,5512円,75分,109.8%,230件
29,1950-1999,6544円,73分,112%,208件
30,2000-2049,6130円,71分,111.6%,201件
31,2050-2099,6190円,65分,112.8%,187件
32,2100-2149,6379円,64分,113.3%,185件
33,2150-2199,6823円,59分,115.3%,185件
34,2200-2249,5796円,59分,113.2%,175件
35,2250-2299,4254円,59分,109.6%,160件
36,2300-2349,6540円,49分,117.6%,155件
37,2350-2399,6453円,48分,117.9%,152件
38,2400-2449,6884円,45分,120.3%,152件
39,2450-2499,7276円,45分,121.6%,153件
40,2500-2549,7475円,43分,123.4%,127件
41,2550-2599,7711円,40分,125.4%,147件
42,2600-2649,8174円,41分,126.7%,121件
43,2650-2699,9509円,36分,135.4%,127件
44,2700-2749,10321円,34分,139.9%,100件
45,2750-2799,10823円,32分,144.7%,119件
46,2800-2849,11381円,32分,148.1%,104件
47,2850-2899,12810円,26分,165.2%,100件
48,2900-2949,14239円,23分,183.3%,91件
