,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,4632円,118分,105.2%,3091件
1,1250-1299,4588円,114分,105.4%,3074件
2,1300-1349,4502円,113分,105.3%,3039件
3,1350-1399,4843円,108分,106%,2937件
4,1400-1449,4899円,107分,106.1%,2891件
5,1450-1499,5165円,105分,106.5%,2848件
6,1500-1549,5108円,102分,106.7%,2757件
7,1550-1599,5170円,99分,106.9%,2703件
8,1600-1649,5397円,96分,107.5%,2702件
9,1650-1699,5359円,93分,107.7%,2601件
10,1700-1749,5603円,91分,108.2%,2467件
11,1750-1799,5292円,88分,108%,2518件
12,1800-1849,5708円,84分,109.1%,2481件
13,1850-1899,5249円,81分,108.7%,2235件
14,1900-1949,6031円,77分,110.4%,2334件
15,1950-1999,6217円,75分,111.1%,2223件
16,2000-2049,6013円,72分,111.2%,2159件
17,2050-2099,6012円,69分,111.7%,2119件
18,2100-2149,6129円,66分,112.4%,2076件
19,2150-2199,6171円,62分,113.3%,1990件
20,2200-2249,6391円,59分,114.5%,1918件
21,2250-2299,7012円,54分,117.2%,1923件
22,2300-2349,6775円,52分,117.2%,1866件
23,2350-2399,7063円,48分,119.4%,1784件
24,2400-2449,7411円,46分,121.4%,1814件
25,2450-2499,7867円,45分,123.3%,1732件
26,2500-2549,7689円,45分,122.9%,1450件
