,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3303円,133分,103.3%,2784件
1,950-999,3604円,130分,103.7%,2668件
2,1000-1049,3849円,127分,104%,2579件
3,1050-1099,3731円,126分,103.9%,2458件
4,1100-1149,3404円,124分,103.7%,2449件
5,1150-1199,3915円,121分,104.3%,2307件
6,1200-1249,4049円,116分,104.6%,2250件
7,1250-1299,4075円,116分,104.7%,2137件
8,1300-1349,4256円,113分,105%,2100件
9,1350-1399,4431円,110分,105.4%,2093件
10,1400-1449,4184円,107分,105.2%,2079件
11,1450-1499,4391円,104分,105.6%,1951件
12,1500-1549,4627円,102分,106%,1882件
13,1550-1599,5043円,100分,106.7%,1949件
14,1600-1649,5179円,96分,107.2%,1820件
15,1650-1699,5276円,94分,107.5%,1841件
16,1700-1749,5290円,91分,107.8%,1845件
17,1750-1799,4988円,89分,107.5%,1704件
18,1800-1849,5664円,85分,108.9%,1645件
19,1850-1899,5288円,82分,108.6%,1663件
20,1900-1949,5475円,78分,109.3%,1623件
21,1950-1999,5306円,74分,109.6%,1516件
22,2000-2049,6000円,71分,111.3%,1554件
23,2050-2099,6304円,68分,112.4%,1482件
24,2100-2149,6155円,65分,112.7%,1458件
25,2150-2199,6001円,61分,113%,1415件
26,2200-2249,6393円,58分,114.7%,1415件
27,2250-2299,6550円,55分,116%,1367件
28,2300-2349,6577円,52分,116.9%,1262件
29,2350-2399,7127円,48分,120%,1279件
30,2400-2449,6961円,47分,119.7%,1228件
31,2450-2499,7460円,45分,122%,1206件
32,2500-2549,8002円,43分,125%,1217件
33,2550-2599,8475円,42分,127.2%,1171件
34,2600-2649,8374円,42分,126.9%,938件
