,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1724円,145分,101.6%,92件
1,700-749,1677円,140分,101.6%,103件
2,750-799,1740円,132分,101.8%,131件
3,800-849,768円,134分,100.8%,165件
4,850-899,2509円,131分,102.6%,172件
5,900-949,1956円,129分,102%,191件
6,950-999,2173円,125分,102.3%,223件
7,1000-1049,1677円,128分,101.7%,233件
8,1050-1099,2813円,125分,103%,226件
9,1100-1149,3586円,119分,104%,259件
10,1150-1199,1618円,122分,101.8%,261件
11,1200-1249,1872円,117分,102.1%,302件
12,1250-1299,3610円,113分,104.2%,293件
13,1300-1349,3687円,115分,104.3%,295件
14,1350-1399,3715円,107分,104.6%,289件
15,1400-1449,4290円,101分,105.7%,283件
16,1450-1499,3776円,101分,105%,275件
17,1500-1549,4177円,100分,105.6%,280件
18,1550-1599,4156円,97分,105.7%,237件
19,1600-1649,3258円,94分,104.6%,223件
20,1650-1699,4121円,92分,106%,233件
21,1700-1749,4896円,87分,107.5%,238件
22,1750-1799,4802円,85分,107.5%,208件
23,1800-1849,4572円,84分,107.3%,221件
24,1850-1899,5668円,81分,109.3%,229件
25,1900-1949,5467円,74分,109.8%,185件
26,1950-1999,5918円,76分,110.4%,175件
27,2000-2049,5367円,70分,110.2%,177件
28,2050-2099,7381円,65分,115.2%,160件
29,2100-2149,4685円,65分,109.7%,145件
30,2150-2199,7161円,59分,116.3%,131件
31,2200-2249,5639円,54分,113.9%,146件
32,2250-2299,6579円,50分,117.7%,162件
33,2300-2349,7546円,45分,122.4%,137件
34,2350-2399,6961円,46分,120.4%,128件
35,2400-2449,6786円,46分,119.7%,114件
36,2450-2499,8231円,41分,126.6%,118件
37,2500-2549,7867円,42分,125%,119件
38,2550-2599,8610円,39分,129.2%,105件
39,2600-2649,8881円,39分,130.5%,107件
40,2650-2699,9012円,37分,132.3%,100件
41,2700-2749,9435円,34分,137.5%,94件
42,2750-2799,10814円,32分,145.3%,125件
43,2800-2849,11480円,28分,154.7%,108件
44,2850-2899,11823円,25分,162%,83件
45,2900-2949,13891円,22分,183.3%,79件
