,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,7956円,107分,109.9%,73件
1,1500-1549,7482円,99分,110.1%,83件
2,1550-1599,7662円,98分,110.4%,78件
3,1600-1649,8217円,99分,111.1%,86件
4,1650-1699,8666円,92分,112.6%,73件
5,1700-1749,7006円,88分,110.7%,90件
6,1750-1799,7887円,88分,111.9%,81件
7,1800-1849,8868円,81分,114.5%,84件
8,1850-1899,8526円,78分,114.5%,96件
9,1900-1949,9230円,78分,115.7%,97件
10,1950-1999,6561円,73分,111.9%,79件
11,2000-2049,9269円,70分,117.6%,106件
12,2050-2099,9228円,68分,118%,112件
13,2100-2149,7186円,63分,115.2%,87件
14,2150-2199,8670円,60分,119.3%,90件
15,2200-2249,7862円,59分,117.8%,80件
16,2250-2299,7187円,54分,117.6%,85件
17,2300-2349,8955円,52分,122.8%,65件
18,2350-2399,7804円,47分,122.2%,71件
19,2400-2449,6380円,51分,116.8%,63件
20,2450-2499,8850円,43分,127.7%,61件
21,2500-2549,10806円,36分,140.1%,43件
22,2550-2599,10008円,40分,133.5%,49件
23,2600-2649,9474円,39分,132.4%,41件
24,2650-2699,10284円,37分,137.1%,49件
25,2700-2749,11106円,36分,141.6%,61件
26,2750-2799,12492円,32分,152.3%,42件
27,2800-2849,12896円,29分,159.2%,33件
28,2850-2899,14360円,28分,169.5%,48件
29,2900-2949,15213円,25分,182.2%,44件
