,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5458円,125分,105.8%,23件
1,1150-1199,4755円,117分,105.4%,29件
2,1200-1249,7541円,124分,108.1%,28件
3,1250-1299,6884円,118分,107.8%,42件
4,1300-1349,6992円,107分,108.7%,38件
5,1350-1399,6184円,113分,107.3%,42件
6,1400-1449,5515円,104分,107.1%,51件
7,1450-1499,7221円,99分,109.7%,64件
8,1500-1549,7677円,102分,110%,43件
9,1550-1599,6980円,100分,109.3%,49件
10,1600-1649,4980円,94分,107.1%,50件
11,1650-1699,5943円,90分,108.8%,52件
12,1700-1749,7082円,88分,110.7%,61件
13,1750-1799,7185円,85分,111.3%,49件
14,1800-1849,4948円,82分,108.1%,58件
15,1850-1899,6871円,78分,111.7%,61件
16,1900-1949,5994円,71分,111.2%,42件
17,1950-1999,7300円,70分,113.9%,62件
18,2000-2049,8168円,70分,115.5%,62件
19,2050-2099,5211円,64分,110.8%,54件
20,2100-2149,7702円,61分,116.8%,67件
21,2150-2199,6680円,62分,114.4%,67件
22,2200-2249,6050円,54分,115%,61件
23,2250-2299,7387円,50分,119.8%,57件
24,2300-2349,7496円,50分,120.1%,58件
25,2350-2399,6612円,46分,119.1%,58件
26,2400-2449,8235円,43分,125.7%,40件
27,2450-2499,6550円,46分,119.1%,41件
28,2500-2549,7190円,44分,121.7%,47件
29,2550-2599,9807円,38分,134.5%,39件
30,2600-2649,10279円,32分,142.5%,25件
31,2650-2699,10534円,33分,142.9%,30件
32,2700-2749,9751円,34分,137.8%,29件
33,2750-2799,11013円,31分,147.2%,36件
34,2800-2849,11457円,30分,151.1%,35件
35,2850-2899,13153円,25分,170.2%,28件
36,2900-2949,13644円,22分,182.9%,18件
