,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,7796円,127分,108.2%,212件
1,900-949,8389円,119分,109.4%,215件
2,950-999,7863円,125分,108.4%,217件
3,1000-1049,7861円,119分,108.8%,225件
4,1050-1099,7278円,123分,107.9%,237件
5,1100-1149,8469円,124分,109.1%,232件
6,1150-1199,8435円,113分,110%,227件
7,1200-1249,8793円,114分,110.3%,229件
8,1250-1299,8820円,109分,110.8%,209件
9,1300-1349,8435円,111分,110.1%,242件
10,1350-1399,8833円,103分,111.5%,247件
11,1400-1449,9364円,106分,111.8%,289件
12,1450-1499,9073円,104分,111.6%,220件
13,1500-1549,8365円,97分,111.5%,239件
14,1550-1599,9823円,97分,113.5%,176件
15,1600-1649,9753円,92分,114.1%,192件
16,1650-1699,10570円,91分,115.5%,158件
17,1700-1749,9075円,85分,114.2%,156件
18,1750-1799,10635円,86分,116.6%,165件
19,1800-1849,10362円,83分,116.6%,134件
20,1850-1899,9703円,79分,116.3%,147件
21,1900-1949,11525円,73分,121.1%,162件
22,1950-1999,10202円,73分,118.7%,170件
23,2000-2049,10255円,70分,119.5%,152件
24,2050-2099,11530円,68分,122.7%,124件
25,2100-2149,10551円,63分,122.2%,132件
26,2150-2199,11999円,60分,126.5%,115件
27,2200-2249,11747円,58分,127%,130件
28,2250-2299,11039円,53分,128%,115件
29,2300-2349,11286円,46分,132.4%,118件
30,2350-2399,11224円,39分,138.2%,118件
31,2400-2449,10885円,37分,139.1%,119件
32,2450-2499,11620円,36分,143.2%,89件
33,2500-2549,12716円,34分,150.4%,97件
34,2550-2599,12843円,33分,152.1%,90件
35,2600-2649,11862円,34分,146.8%,85件
36,2650-2699,13024円,31分,156.4%,74件
37,2700-2749,14297円,30分,164.2%,87件
38,2750-2799,14348円,29分,165.6%,78件
39,2800-2849,14216円,28分,167%,80件
40,2850-2899,14820円,24分,183.7%,70件
41,2900-2949,15024円,23分,186.9%,75件
