,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2898円,148分,102.6%,112件
1,650-699,3219円,145分,103%,135件
2,700-749,2987円,135分,102.9%,156件
3,750-799,1378円,140分,101.3%,189件
4,800-849,4012円,135分,104%,210件
5,850-899,3182円,134分,103.2%,229件
6,900-949,4004円,128分,104.2%,272件
7,950-999,2720円,132分,102.7%,277件
8,1000-1049,3843円,129分,104%,269件
9,1050-1099,4519円,123分,104.9%,311件
10,1100-1149,3209円,125分,103.4%,327件
11,1150-1199,3517円,120分,103.9%,360件
12,1200-1249,4845円,115分,105.6%,353件
13,1250-1299,4933円,118分,105.6%,351件
14,1300-1349,4531円,111分,105.4%,342件
15,1350-1399,5310円,104分,106.8%,343件
16,1400-1449,4872円,106分,106.2%,330件
17,1450-1499,5076円,104分,106.5%,334件
18,1500-1549,4966円,102分,106.5%,283件
19,1550-1599,4227円,99分,105.7%,273件
20,1600-1649,4940円,97分,106.8%,274件
21,1650-1699,5484円,92分,107.9%,286件
22,1700-1749,5426円,90分,108.1%,249件
23,1750-1799,4890円,88分,107.4%,255件
24,1800-1849,5801円,86分,109%,263件
25,1850-1899,6076円,79分,110.2%,223件
26,1900-1949,6588円,81分,110.9%,199件
27,1950-1999,6343円,73分,111.5%,216件
28,2000-2049,7582円,70分,114.5%,197件
29,2050-2099,5141円,69分,110%,173件
30,2100-2149,7271円,63分,115.5%,162件
31,2150-2199,6255円,59分,114.2%,179件
32,2200-2249,6641円,55分,116.1%,184件
33,2250-2299,7816円,50分,121%,164件
34,2300-2349,7535円,50分,120.3%,157件
35,2350-2399,6767円,48分,118.9%,143件
36,2400-2449,8389円,43分,125.9%,140件
37,2450-2499,7488円,46分,121.9%,140件
38,2500-2549,8408円,42分,126.6%,123件
39,2550-2599,9066円,41分,129.3%,130件
40,2600-2649,8744円,40分,128.9%,114件
41,2650-2699,9782円,36分,136.1%,120件
42,2700-2749,10663円,35分,140.7%,145件
43,2750-2799,11057円,32分,145.8%,124件
44,2800-2849,12000円,29分,154.8%,110件
45,2850-2899,13681円,26分,170%,107件
46,2900-2949,13848円,24分,176.3%,102件
