,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,4094円,131分,104.2%,147件
1,900-949,5398円,132分,105.4%,144件
2,950-999,4901円,128分,105.1%,160件
3,1000-1049,4741円,127分,105%,179件
4,1050-1099,4348円,128分,104.5%,190件
5,1100-1149,6029円,126分,106.4%,193件
6,1150-1199,6858円,119分,107.7%,213件
7,1200-1249,5050円,120分,105.6%,210件
8,1250-1299,4331円,116分,105%,252件
9,1300-1349,6564円,111分,107.9%,247件
10,1350-1399,6251円,116分,107.2%,238件
11,1400-1449,6445円,106分,108.1%,231件
12,1450-1499,7012円,100分,109.3%,238件
13,1500-1549,6649円,101分,108.7%,229件
14,1550-1599,6886円,101分,109.1%,234件
15,1600-1649,7115円,95分,110%,208件
16,1650-1699,5725円,92分,108.3%,186件
17,1700-1749,6562円,92分,109.5%,197件
18,1750-1799,6744円,84分,110.7%,183件
19,1800-1849,7135円,84分,111.3%,176件
20,1850-1899,7034円,81分,111.5%,189件
21,1900-1949,7721円,78分,113.2%,186件
22,1950-1999,7660円,73分,114%,150件
23,2000-2049,8400円,75分,115%,159件
24,2050-2099,7422円,68分,114.6%,144件
25,2100-2149,9477円,63分,120%,134件
26,2150-2199,6965円,62分,115.1%,122件
27,2200-2249,8349円,55分,120.2%,101件
28,2250-2299,6855円,52分,117.5%,122件
29,2300-2349,8858円,46分,125.5%,139件
30,2350-2399,9058円,41分,129.1%,110件
31,2400-2449,8983円,44分,127.5%,103件
32,2450-2499,8543円,45分,125.1%,91件
33,2500-2549,10173円,40分,134.1%,104件
34,2550-2599,9448円,41分,130.6%,98件
35,2600-2649,10193円,38分,135.3%,88件
36,2650-2699,10367円,38分,136.7%,85件
37,2700-2749,10869円,36分,140.7%,83件
38,2750-2799,11120円,32分,146.8%,79件
39,2800-2849,12879円,30分,157.2%,106件
40,2850-2899,13545円,26分,170.1%,84件
41,2900-2949,13656円,23分,177.9%,62件
