,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,5350円,114分,106.2%,1779件
1,1350-1399,5202円,111分,106.2%,1730件
2,1400-1449,5736円,108分,107.1%,1732件
3,1450-1499,5348円,106分,106.7%,1729件
4,1500-1549,5422円,102分,107.1%,1619件
5,1550-1599,5681円,100分,107.6%,1562件
6,1600-1649,6251円,98分,108.5%,1620件
7,1650-1699,6226円,94分,108.9%,1498件
8,1700-1749,6241円,91分,109.1%,1512件
9,1750-1799,6338円,89分,109.5%,1508件
10,1800-1849,6027円,87分,109.2%,1416件
11,1850-1899,6621円,83分,110.6%,1354件
12,1900-1949,6330円,79分,110.7%,1405件
13,1950-1999,6447円,75分,111.5%,1331件
14,2000-2049,6175円,71分,111.6%,1275件
15,2050-2099,6782円,68分,113.3%,1275件
16,2100-2149,7214円,65分,114.8%,1230件
17,2150-2199,6833円,61分,114.8%,1191件
18,2200-2249,6976円,58分,115.9%,1193件
19,2250-2299,7139円,55分,117.3%,1180件
20,2300-2349,7349円,51分,119%,1143件
21,2350-2399,7309円,49分,119.9%,1047件
22,2400-2449,8050円,45分,123.6%,1064件
23,2450-2499,8018円,45分,123.6%,1024件
24,2500-2549,8389円,44分,125.4%,986件
25,2550-2599,8819円,42分,128.3%,1018件
26,2600-2649,9400円,40分,131.3%,949件
27,2650-2699,9530円,40分,132%,808件
